random_state,r2_global,rmse_global,mae_global,nematode_shannon_z_r2,macro_shannon_z_r2,earthworm_shannon_z_r2,orib_shannon_z_r2,meso_shannon_z_r2,coll_shannon_z_r2,bac_shannon_z_r2,fun_shannon_z_r2,euk_shannon_z_r2,oomy_shannon_z_r2,cerc_shannon_z_r2,macro_order_richness_z_r2,earthworm_richness_z_r2,orib_species_richness_z_r2,meso_species_richness_z_r2,coll_species_richness_z_r2,bac_asv_richness_z_r2,fun_asv_richness_z_r2,euk_asv_richness_z_r2,oomy_asv_richness_z_r2,cerc_asv_richness_z_r2
43,0.07411980107788081,0.922667301966987,0.6871934607515305,0.19894201046493332,0.3753021941932636,0.5437011485208048,0.2156580670003062,-0.3495553401924778,-0.3268791252261902,-0.02753734347333192,-0.04903646041804577,0.052511907525172985,0.05945923811012932,-0.04379195169358452,0.45028948908456545,0.5880865830907991,0.2616902392525833,-0.1300632400947519,-0.7148395031849046,0.020901678215489383,-0.0620631237945366,0.21811101648228015,0.16298689586782067,0.11264144290517208
44,0.07681859189890702,0.9223540480124649,0.6877297210206121,0.22676435097441616,0.380469603619919,0.5267420938535563,0.21444878965158365,-0.2835259091690332,-0.3606052635822501,-0.032480402445309364,-0.06334243938613637,0.11804984937661711,0.061874048704773754,-0.06317545457241058,0.3968898509956975,0.5898254643584797,0.2657344238058188,-0.0816643438999145,-0.6322429872973623,-0.0012471417470329982,-0.08689946507481117,0.20218888470663288,0.15342757260549578,0.08195890439831721
45,0.07649678238469666,0.921335837668183,0.6867944894313542,0.22101954170111981,0.3822908978283964,0.5294400730909375,0.2237140184987586,-0.26530465655570246,-0.33314864204342776,-0.019530749071547726,-0.058704563225058015,0.05991285341251407,0.07330247159007375,-0.03243639981518309,0.3730860492435508,0.5972635992686289,0.28945578590739285,-0.14028047468977167,-0.6867074541679861,0.016859259914805858,-0.08998155419298315,0.20006370209628976,0.1661495618594907,0.0999691094283307
46,0.08185031453501893,0.9200003566562115,0.6841198782367351,0.20981765807427732,0.36997904155591566,0.5349974940839642,0.23449551468369645,-0.2613560946557538,-0.3417735302988132,0.00339188780280264,-0.039387723310234435,0.09075226651913637,0.06596099221062279,-0.04458399742096453,0.3645557709134266,0.5775610206215303,0.2665022342624025,-0.11405809142558887,-0.6019406086227863,-0.00032362305113409207,-0.05630582562942488,0.22153136981369004,0.13637249066407198,0.10266835844456079
47,0.07961542765785877,0.9188875160549824,0.6845102435762362,0.21975787126190494,0.3745648742670086,0.5471515395549772,0.25170731113705236,-0.30336869299434155,-0.40093528070289763,-0.06419382877869584,-0.0276243328875021,0.10903375165871276,0.06428364388226815,0.01709318129667392,0.41533408528978,0.5783182811200134,0.2666486934296288,-0.1445484848754075,-0.6715410382765359,0.0500933849563685,-0.08184941712235982,0.2057277312180944,0.17855622685530392,0.08771448052498798
48,0.06776783174951474,0.9233444632900668,0.6892860427483566,0.2048082051721779,0.36746933995246756,0.5305443067160637,0.21992173724382758,-0.32897772302007966,-0.39775416652411555,-0.07986596407911262,-0.03286143379321138,0.12142917283755916,0.0320044161464228,-0.021807511710664418,0.40726171344586315,0.6027694302185729,0.2904287690271613,-0.13199948382521032,-0.7889185034087944,0.02782468365260571,-0.06434815362982516,0.2268118639972252,0.16551817743387753,0.07286559088699873
49,0.07939753235236709,0.9214425212470101,0.687202120528515,0.1982735593567997,0.3593332827338388,0.5398278105269894,0.21448439592316215,-0.2762682854044842,-0.40413188773638575,-0.054164760435271964,-0.0616387165666612,0.09200823075579867,0.0947399554824192,-0.037060171761073235,0.4294207550553565,0.5803791825515932,0.2738790147821405,-0.1315568915902563,-0.570584042759746,-0.004906270778250121,-0.05324380084503444,0.22258424586462844,0.14953762923122982,0.1064349450129154
50,0.07616128175914658,0.921513631526289,0.6861194910907897,0.20942415869356756,0.3732723047101768,0.5373466884583893,0.23338761836253097,-0.29201427826374915,-0.3899862315953062,-0.05572854163873653,-0.048139003386156176,0.07942442799598015,0.06474408533235909,-0.06308202578520516,0.39722128633035425,0.5769839849007752,0.28678185324842476,-0.13796117831067756,-0.6163439293635946,0.01760940989493487,-0.031807784647973625,0.2032685337331518,0.1451188296875764,0.10986670858525593
51,0.08144245707467848,0.918594538798777,0.6823825809578375,0.1999067925523138,0.3928351846919743,0.5518940204451338,0.2298424993584034,-0.28762432182800257,-0.3309790919044411,-0.02364973703424944,-0.028763594552288385,0.11136661322308428,0.055431961198337154,-0.02814430304256721,0.43840609843910383,0.587204409579779,0.26776819395261864,-0.07934991148329318,-0.7278008563442511,-0.011856144514480471,-0.09209151625320433,0.21604559616638697,0.1759982668207405,0.09385143909714999
52,0.07269097501426962,0.924455885375355,0.6877698656736305,0.2217854165252261,0.3934722745870902,0.5195933422943334,0.24025599226512695,-0.3133358431401718,-0.38534541479839945,-0.04147126429830661,-0.04309845562500425,0.06108263682355752,0.028490814463675074,-0.029126707298053667,0.4142619480547022,0.5849194236697168,0.2538449413252214,-0.12276446841997912,-0.6230614155626084,0.0036159058686091594,-0.08832372236376429,0.22932328000275626,0.15679971083805477,0.06559208008787953
