SITE_ID,gee_temp_media_C,gee_humedad_rel_pct,gee_ndvi_verano,cds_precip_mm_mes,dem_elevacion_m,dem_pendiente_deg,dem_orientacion_deg
ES_021,12.04239482273141,82.15200449525784,0.8233250379562378,,505.94,13.3893,184.3605
ES_022,12.443212220252974,81.83866155504883,0.8975086808204651,,533.46,5.3491,138.5882
ES_023,12.443212220252974,81.83866155504883,0.8914414048194885,,434.2,3.2231,318.548
ES_024,12.443212220252974,81.83866155504883,0.8760364651679993,,490.48,3.5808,229.8219
ES_025,12.443212220252974,81.83866155504883,0.8436453342437744,,460.74,10.9352,36.127
ES_026,12.443212220252974,81.83866155504883,0.8795830011367798,,462.15,6.9282,278.3131
ES_027,12.443212220252974,81.83866155504883,0.8805373907089233,,511.97,3.4113,193.0153
ES_028,14.23210653696475,80.08596480123067,0.29409509897232056,,397.45,5.6262,301.3413
ES_029,12.93097280034823,78.4034422158215,0.4236181080341339,,131.52,6.3264,178.9954
ES_030,14.33413261815167,79.10883585325212,0.3117944300174713,,5.64,2.9681,44.0242
ES_031,11.91555190087115,82.6208704333243,0.6628183722496033,,602.81,10.0683,155.9046
ES_032,11.91555190087115,82.6208704333243,0.5612671375274658,,617.61,7.6446,345.8637
ES_033,11.91555190087115,82.6208704333243,0.7386185526847839,,597.9,4.4177,236.4161
ES_X01,18.413603604454693,52.335539483558115,0.2563154697418213,,270.15,1.1863,96.2186
ES_X02,18.413603604454693,52.335539483558115,0.34889477491378784,,277.22,4.2394,16.1988
ES_X03,18.413603604454693,52.335539483558115,0.3932425379753113,,332.58,5.5597,7.3553
FR_001,12.222541001048285,72.79809538452452,0.7082293629646301,,211.3,6.3494,61.0464
FR_002,12.222541001048285,72.79809538452452,0.69162517786026,,210.99,5.1056,299.6401
FR_003,12.222541001048285,72.79809538452452,0.7532379031181335,,212.9,10.6796,150.0786
FR_004,12.428571211343524,72.42141942006701,0.5665184855461121,,210.05,0.4997,163.5139
FR_005,12.222541001048285,72.79809538452452,0.4844558537006378,,211.1,0.3179,132.8873
FR_006,12.428571211343524,72.42141942006701,0.4719821512699127,,210.63,0.9234,283.6004
FR_007,12.222541001048285,72.79809538452452,0.07933245599269867,,212.91,3.1126,39.6874
FR_008,12.222541001048285,72.79809538452452,0.7082293629646301,,211.3,6.3494,61.0464
FR_009,12.222541001048285,72.79809538452452,0.7082293629646301,,211.3,6.3494,61.0464
FR_010,12.428571211343524,72.42141942006701,0.37584084272384644,,208.94,0.6994,59.7011
FR_011,12.428571211343524,72.42141942006701,0.35877519845962524,,208.43,0.3092,210.1448
FR_012,12.428571211343524,72.42141942006701,0.5172820091247559,,208.63,0.2632,183.029
FR_013,12.428571211343524,72.42141942006701,0.34106945991516113,,209.39,0.351,10.2261
FR_014,12.222541001048285,72.79809538452452,0.3895496726036072,,215.07,2.7201,193.3994
FR_015,12.222541001048285,72.79809538452452,0.41878414154052734,,212.2,0.7914,6.2317
FR_016,12.428571211343524,72.42141942006701,0.3053857982158661,,209.76,0.5967,42.4322
FR_017,12.222541001048285,72.79809538452452,0.669834554195404,,208.86,0.9155,279.9945
FR_018,12.222541001048285,72.79809538452452,0.42294904589653015,,210.12,0.6561,28.7705
FR_019,11.956770103532563,73.16393978961077,0.39903953671455383,,272.1,3.0204,95.9925
FR_020,11.956770103532563,73.16393978961077,0.7641677260398865,,266.05,1.4081,352.3973
FR_021,12.428571211343524,72.42141942006701,0.6882578134536743,,209.1,5.1609,214.468
FR_022,12.428571211343524,72.42141942006701,0.6426385641098022,,207.18,4.0573,135.187
FR_023,12.222541001048285,72.79809538452452,0.31606268882751465,,216.77,2.1238,15.5079
FR_024,12.222541001048285,72.79809538452452,0.3644663989543915,,225.76,2.1755,178.5077
FR_025,12.222541001048285,72.79809538452452,0.5042564868927002,,217.02,0.3143,310.9882
FR_026,12.222541001048285,72.79809538452452,0.4262852668762207,,208.25,0.6273,351.3663
FR_027,12.222541001048285,72.79809538452452,0.25716671347618103,,217.41,1.4412,220.3737
FR_028,12.222541001048285,72.79809538452452,0.499794602394104,,217.67,3.7154,63.5706
FR_029,11.956770103532563,73.16393978961077,0.45704782009124756,,265.18,1.8064,24.6499
IE_001,9.995074924450819,80.66084371792263,0.8773060441017151,,80.31,1.2776,151.2612
IE_002,9.995074924450819,80.66084371792263,0.8773060441017151,,80.31,1.2776,151.2612
IE_003,9.995074924450819,80.66084371792263,0.8773060441017151,,80.31,1.2776,151.2612
IE_004,10.897890835658643,80.21360980854087,0.7075559496879578,,51.06,2.5855,243.7292
IE_005,10.897890835658643,80.21360980854087,0.7075559496879578,,51.06,2.5855,243.7292
IE_006,10.897890835658643,80.21360980854087,0.7075559496879578,,51.06,2.5855,243.7292
IE_007,9.93482887021986,80.05095615180613,0.7610793709754944,,85.7,3.2787,137.6054
IE_008,9.93482887021986,80.05095615180613,0.7610793709754944,,85.7,3.2787,137.6054
IE_009,9.93482887021986,80.05095615180613,0.7610793709754944,,85.7,3.2787,137.6054
IE_010,9.850580297401223,81.18314601605532,0.7077928185462952,,69.35,6.4369,82.4214
IE_011,9.850580297401223,81.18314601605532,0.782818078994751,,49.27,2.3142,77.2308
IE_012,9.850580297401223,81.18314601605532,0.7077928185462952,,69.35,6.4369,82.4214
IE_013,9.785300555999243,82.21871621647813,,,62.74,8.2439,346.0392
IE_014,9.785300555999243,82.21871621647813,,,5.56,2.6869,180.1982
IE_015,9.785300555999243,82.21871621647813,,,64.62,2.6094,58.7826
IE_016,9.995074924450819,80.66084371792263,0.8773060441017151,,80.31,1.2776,151.2612
IE_017,9.995074924450819,80.66084371792263,0.8773060441017151,,80.31,1.2776,151.2612
IE_018,9.995074924450819,80.66084371792263,0.8773060441017151,,80.31,1.2776,151.2612
IE_019,9.639478068408096,81.28920553723198,0.6771065592765808,,56.1,1.65,176.3999
IE_020,9.639478068408096,81.28920553723198,0.6771065592765808,,56.1,1.65,176.3999
IE_021,9.639478068408096,81.28920553723198,0.6771065592765808,,56.1,1.65,176.3999
IE_022,9.603704391112899,81.14524429705057,0.4678735136985779,,62.59,4.2834,150.3984
