site_id,latitude,longitude,outlier_flag,total_plant_cover_z,clay_content_z,silt_content_z,sand_content_z,aggregate_stability_z,bulk_density_z,soil_moisture_z,as_z,cu_z,k_z,mo_z,ni_z,p_z,pb_z,zn_z,soil_p_h_z,plot_total_c_z,plot_total_organic_c_z,plot_total_n_z,nematode_shannon_z,macro_total_abundance_z,macro_order_richness_z,macro_shannon_z,earthworm_abundance_z,earthworm_richness_z,earthworm_shannon_z,orib_total_abundance_z,orib_species_richness_z,orib_shannon_z,meso_total_abundance_z,meso_species_richness_z,meso_shannon_z,coll_total_abundance_z,coll_species_richness_z,coll_nymphs_abundance_z,coll_shannon_z,bac_asv_richness_z,bac_total_reads_z,bac_shannon_z,fun_asv_richness_z,fun_total_reads_z,fun_shannon_z,euk_asv_richness_z,euk_total_reads_z,euk_shannon_z,oomy_asv_richness_z,oomy_total_reads_z,oomy_shannon_z,cerc_asv_richness_z,cerc_total_reads_z,cerc_shannon_z,eu_clay_content_z,eu_sand_content_z,eu_silt_content_z,eu_water_holding_capacity_z,eu_cn_ratio_z,eu_p_z,eu_p_h_z,eu_as_z,eu_organic_carbon_octop_z,eu_zn_z,country_enc,pedoclimatic_region_enc,soil_type_enc,land_use_type_enc,land_use_intensity_enc,dominant_vegetation_enc,eu_uso_suelo_nombre_enc,eu_soil_texture_class_enc,eu_env_zone_enc,eu_soil_type_wrb_enc
DE_018,51.194,10.354,True,0.46631420705028304,1.1525922806817188,0.0706584925386596,-0.713281795292515,0.33631196253385476,-0.7615813360547624,0.06496282553434346,-0.09805277540215593,0.16208450564382204,0.009589550704702458,-0.12570519745830175,0.22677808342032726,-0.5713529866762578,0.7498315134971111,1.1992232780052168,0.3558663185223248,0.9755547944309005,0.8975474705980104,0.17183273955162748,0.5933989593416129,-0.12531413370665842,0.8593003893340802,1.1984798248918251,-0.28738363563189745,-0.007868398539594996,0.8533163780885634,2.34554902653517,0.9387790732406623,-0.035627462552813835,2.080968425088674,0.9873709912148237,1.2937596752814664,2.2723057132092026,4.0368967516613425,0.2359383763640222,2.8193313592655795,-0.07468163852911358,-0.775298506335246,-0.1434617039613446,0.2939565253401415,1.222401295073424,-0.23710949758768127,0.03498613971040562,-0.26556273507033146,-0.19725561179646978,-1.9112712216367105,-0.4661926979872401,-0.7727186531515994,-1.4546977685363291,-0.935225610515793,-0.6886742499933244,0.5594264372775982,-1.1943796475792985,1.4453290716100748,1.2498736079369517,0.3887844638015385,-1.2144808765564463,-1.5837248392247882,-0.3916149910685387,1.3766294725264945,-0.08144146228075858,2,3,4,2,0,30,0,6,3,2
DE_019,51.134,10.426,True,0.46631420705028304,-0.23362908943599014,1.6878197004751858,-0.928142988970884,0.33631196253385476,0.6211442321953436,-0.23880424566336658,-0.11760242813761676,-0.23450918527520292,-0.2125516438290785,0.2916665320905227,-0.21697553949858417,0.03994514597364196,-0.24883942475582801,-0.5664053230539721,0.8355592752446417,-0.5872909443921879,-0.6806799413855852,-0.6550133982969412,0.5612981812376149,-0.3332264578820678,-0.6013055146968422,-0.4007187041573724,-0.28738363563189745,-0.756240526305514,-0.49965708153927624,-0.4360062373960579,-0.7098622535055418,-0.8646157247300631,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.32591594717760985,-0.17209669465060531,-0.24492650498741353,-0.6185677000086734,1.3380804074580965,-0.4159219352135925,0.7868109763337475,0.2939565253401415,-0.6779311864781359,0.029881021137526578,0.3466961178508351,-0.2842409441698845,1.0833317453279219,-0.33159955020282056,-0.38468291634849766,0.850367422716789,-0.15347492567400076,0.5950516165507624,-0.9960618316338729,1.1039900829357032,-1.7705660072181202,1.9703190125688876,1.205415224945421,-0.911816457799975,1.1027152799561266,0.9414406249080082,-0.3717249542369511,-0.5416371039300416,0.37889616000728404,2,3,13,0,0,10,13,3,3,7
DE_020,51.241,10.376,True,0.46631420705028304,-0.10367248671107679,1.456833869574169,-0.8579738243073873,0.33631196253385476,0.7870713003853566,-0.22144612730921176,-0.208834140903101,-0.21335752175952158,0.35988912670028045,0.2786236655421219,-0.1766343010514104,0.17578917545139738,-0.29286436170897384,-0.46570407204299175,0.19872552235466973,-0.5338429180467368,-0.6267058745923169,-0.6075356256547502,-0.6399552956866424,-0.37480892271714966,-0.8934266955030267,-1.3427402622414621,-0.21892870701140932,0.36631766534336446,1.0002735468726718,-0.36558711679020406,-0.23882187443519778,0.09086582643218497,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,0.5672227485803569,1.4062758477163753,0.2359383763640222,1.3348424670949677,0.5434017565902909,1.119409952944085,0.4273993786373766,0.2939565253401415,-0.28058894033553705,0.9875316230564046,-0.6723557337621074,-0.43062950979564957,0.2033613858373042,-0.8965152472718937,-0.3941637774633467,0.038591920418984696,-0.1884540343530956,-0.13131402312865978,0.3016580854024063,0.6477851098618731,-1.1901884262329123,1.38387644345803,0.6071245284419807,-0.7970665340274242,0.8951596107487496,1.3826845660268723,-0.47919650378921547,-0.38180102729207277,-0.08787304191725541,2,3,13,0,0,10,13,6,3,2
DE_022,51.224,10.405,False,0.46631420705028304,-0.4767330628997531,1.9333866023997568,-0.9418516323544095,0.33631196253385476,0.2063265617203115,-0.22144612730921176,-0.2805162009331243,-0.13139482563625648,0.2317307452384836,0.33079513173572506,-0.09595182415706287,1.0787524302153013,-0.28359595392936415,-0.4970333501352967,0.7859358659285403,-0.5953808372665089,-0.6735498787364086,-0.6451568353755625,0.09493122338646202,-0.3332264578820678,-0.8934266955030267,-1.3427402622414621,-0.12765546885075846,0.740503729226324,1.244694422586434,-0.4360062373960579,-0.7098622535055418,-0.8646157247300631,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.32591594717760985,-0.17209669465060531,-0.24492650498741353,-0.6185677000086734,0.42567158609135664,-0.5841048696037461,0.6328667586777956,0.2939565253401415,0.03438499857097962,-0.5531872192272513,0.058963830336592506,-0.4586468234449791,0.7486068730224869,-0.44667496997615025,0.2103692383530731,-0.7983944293781791,-0.20244567782473355,-0.6801926889693642,0.3631280890575843,1.1403909309160827,-1.1405855758838108,1.0018890041054545,1.750652643558988,-0.5903637696141367,0.7684800264467473,0.7956804497481771,-0.43024071994443813,-0.407317264517136,0.44873570499569526,2,3,13,0,1,10,13,6,3,2
DE_023,51.224,10.404,False,0.46631420705028304,-0.2895872667018587,2.0591348061413,-1.129685499906991,0.33631196253385476,-0.04256404056470721,-0.21276706813213433,-0.23490034455038222,0.0034470292762120484,0.7529081631831235,0.06993780076770977,0.48899613332695674,0.6911974049405286,0.03152991057736361,-0.07632590146720106,0.579171660444783,-0.5792442930179594,-0.6646795364161617,-0.6229782795171016,-0.21784323197242753,-0.45797385238731336,-1.185547876309211,-1.3427402622414621,-0.29498973881195173,-0.756240526305514,-0.39746318089114563,-0.4360062373960579,-0.7098622535055418,-0.8646157247300631,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.32591594717760985,-0.17209669465060531,-0.24492650498741353,-0.6185677000086734,0.7052807410263253,-0.33664946327324785,0.5537937862399296,0.2939565253401415,0.543711123090724,1.5875457322438395,-0.49252305406570585,-0.2529587403120965,0.47356043674890747,2.1372912740249808,0.0005987801997989551,1.6149634885158017,0.43417410013479274,0.12156705814222094,-0.22100344863085353,1.1403909309160827,-1.1405855758838108,1.0018890041054545,1.7206880466547143,-0.5903637696141367,0.7684800264467473,0.7956804497481771,-0.43024071994443813,-0.407317264517136,0.44873570499569526,2,3,13,0,1,10,13,6,3,2
DE_024,51.224,10.406,True,0.5049854879294773,0.24510564502365131,1.4787483042635128,-1.0741510643376766,0.12234624871527452,0.5105261867353351,-0.16937177224674718,-0.1762513863439995,0.1092053468546187,0.8127154078652955,0.3568808648325265,0.448654894879783,0.5153992491457862,-0.13298432751070757,-0.34710037640783714,0.9348060938768452,-0.5459045343176212,-0.6203785985888839,-0.5499270163138745,-0.25670606353195885,-0.41639138755223154,-0.8934266955030267,-1.3427402622414621,1.279473619459276,0.36631766534336446,-1.3488936086881047,-0.4360062373960579,-0.7098622535055418,-0.8646157247300631,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.0011382396292582732,0.3540274861383882,-0.24492650498741353,0.37573944424862,0.13134615984402123,-0.471822280168486,0.36972601842949226,-0.9964372474350444,-0.9012819521669881,-0.1088287743822257,-0.5404784353180796,-0.8597727530097701,0.5025516022021567,1.7397580057171145,-0.06957240402456326,1.583424624769834,0.4481657436064307,-0.6138044315793095,0.003518978048757586,1.1403909309160827,-1.1405855758838108,1.0018890041054545,1.750652643558988,-0.5903637696141367,0.7684800264467473,0.7956804497481771,-0.43024071994443813,-0.407317264517136,0.44873570499569526,2,3,13,0,1,10,13,6,3,2
ES_001,43.0629,-8.1223,False,0.46631420705028304,-0.7496971152953968,0.09706242028869082,0.3738148473648652,0.12234624871527452,2.5569600277454922,-0.16647875252105498,0.7621319449581239,0.45291987898444036,0.10357236377668677,-0.08657659781309943,0.004901271960871549,-0.20377502455997823,-0.2905472597640714,-0.009191734126547491,-0.5373550491675064,0.41457441393820565,0.33104586900981986,0.4872901240194198,-1.5812168891067455,-0.27778317143529196,1.4435427509464491,1.6642014211710785,-0.272171429271789,-0.756240526305514,-0.7452698357325781,-0.400796677093131,-0.4743420639703698,-0.8646157247300631,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.40711037406469774,-0.6982208754395988,-0.24492650498741353,-0.6185677000086734,0.47717853568464036,-0.38483941582056985,0.4826089501090636,-0.9964372474350444,-2.121381784072251,-2.2297110538501625,-0.7442888056406681,-0.14354695448910507,-0.16577500326827208,0.2960845576517052,-0.07290351738923993,0.19395287189927285,-0.2793997169187422,-0.0457982966226229,-0.8239337648161507,-0.6074639313568407,0.12141256140071746,0.19857458590338528,0.1531345390770832,0.41029151926106516,-1.1361437003577533,-1.7916508596868566,1.8762588731631786,-0.15481517230185718,-0.3639889682528505,3,4,4,0,0,10,1,2,8,2
ES_002,43.0638,-8.1265,True,-1.4672498369094265,-0.9076153366696803,0.258568794682718,0.36365679291948444,-0.587393680048796,2.759759777755498,-0.14912063416690013,1.0553767359900375,0.16208450564382204,0.19755517684867108,0.017766334574106667,-0.07578120493347598,-0.37957318035472054,-0.17700926446385334,-0.2105942361485082,-0.2478851614902459,-0.16963081384956735,-0.2589091609812456,-0.31385895749734677,-1.680648811839556,-0.1946182417651282,2.612027474171187,2.069562285635382,-0.28738363563189745,-0.756240526305514,-0.49965708153927624,-0.4360062373960579,-0.7098622535055418,-0.8646157247300631,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.40711037406469774,-0.6982208754395988,-0.24492650498741353,-0.6185677000086734,0.3447320938733394,-0.3919474338212998,0.414895606536231,0.2939565253401415,0.013407302346059798,-0.01709419534763451,0.8502276210007597,-0.5123276926863773,1.6587234713949057,-0.2165241304294908,-0.34408176922288075,0.9529588649762909,0.46915320881388756,-0.333268217878238,0.3486946066624853,-1.0159755748132369,0.609340579809167,-0.2788597522574216,0.05192688550002078,-0.051908835631442246,0.4922194216480044,-1.3396478761135355,1.58470619686972,-0.15481517230185718,-0.4664399764163682,3,4,4,0,0,10,1,2,8,2
ES_003,43.0611,-8.126,True,0.46631420705028304,-0.08513112051253541,0.13443229839052004,-0.03532759549003976,0.7851180939581933,2.169796868635435,-0.1867298906009029,0.2929402793070622,0.029886608670813712,0.38124885694391314,0.22645219934851885,-0.25731677794575797,-0.5074263845690787,-0.28591305587426663,-0.5731187397880375,-0.34713198012244945,0.6444090556166873,0.5631425646143166,0.6746581090812939,-0.8079168406349833,-0.13917495531835236,0.5671792085278956,0.6564211622037812,-0.272171429271789,-0.3820544624225545,0.06651424004412558,1.0075857350239468,0.46773869417031827,0.4417929624305545,3.207191168108213,2.1645152370085414,1.766945205740384,2.678277847644642,1.9324000285053686,-0.24492650498741353,1.4185740912211808,-0.273351301246065,-0.7403607907384376,0.08663958519586495,-0.9964372474350444,-1.0024684868989542,-2.028591991067791,-0.5284895900049862,-0.6190060820557757,-0.09798735903524391,0.8923844601135047,2.083351787514934,-0.3092429451028569,-1.0629317513304668,-1.3382573243471336,0.36115647265992246,-0.7887293593044417,0.3032086570456407,0.038829244997709574,0.145318758770934,0.37637524633853264,-0.7551841874503235,-1.9296291041397133,1.5139353464023297,-0.15481517230185718,-0.6318373231193709,3,4,4,0,0,13,11,2,8,2
ES_004,43.0791,-8.1212,True,-2.24067545449331,-0.7197135546409984,0.06522882042417034,0.3764801125972494,0.7172753066498629,1.4968704254203924,-0.1172974171842826,-0.02637071537213252,-0.04943212951299128,-0.2552711043163439,-0.16483379710350402,0.0654131296316322,-0.7071970161540132,-0.3762800317254606,0.48312549303824537,-0.9178011872576197,0.5093129966658557,0.42671687768265876,0.6968818971109785,0.3228326625682131,-0.18075742015343424,1.4435427509464491,1.7824089888498538,-0.29498973881195173,-1.1304265901884734,-1.6482427398708548,-0.4360062373960579,-0.7098622535055418,-0.8646157247300631,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.40711037406469774,-0.6982208754395988,-0.24492650498741353,-0.6185677000086734,-3.5035728543105713,-2.416648290097032,-7.908265851125122,0.2939565253401415,0.37095362476785493,-1.9898734345034121,1.401714505403058,2.1108976982910908,1.3684820942339455,-0.28975394301251883,-0.10179451984057038,-0.4263883966797731,1.1687353823957847,2.182073668661398,0.6653252482805956,-0.624019815912478,-0.04811669542941486,0.4634020067118445,0.38196166389380104,0.6983480297768638,-1.0581275518204347,-1.9834796166302076,1.6927553777388082,-0.05358476465864008,-0.23442991573119926,3,4,4,0,2,7,18,2,8,2
ES_005,43.0798,-8.1212,True,-3.014101072077194,-0.3541709741536985,0.2792664461510199,0.029495967511401603,0.2475944714383459,2.0960515049954473,-0.16647875252105498,0.42978784845528856,0.1092053468546187,-0.22536748197525813,-0.6343769928459315,0.04524251040804532,-0.7151878414174107,-0.4087194589540944,-0.07632590146720106,-0.8102838004060661,0.7454144484279843,0.665142061898677,0.9941604805628567,-0.6877127487239056,-0.1668965985417403,0.2750580277217112,0.635173500091584,-0.24174701655157202,-0.3820544624225545,-0.11679519542874983,2.23992034562639,0.7032588837054903,0.6262570248381034,-0.3591808514536615,-0.18977325457889377,-0.6420043641948351,-0.40711037406469774,-0.6982208754395988,-0.24492650498741353,-0.6185677000086734,0.4477459930599068,-0.5373606156328439,0.6899753080302369,1.5843502981153275,-0.2648556681668472,-1.0435268625647705,0.07095267564968595,-0.3547018305291739,0.8757832145979454,-0.342060952000396,-0.3042877764894739,0.6065051081350867,-0.3073830038620181,0.09239766774034815,-0.004312386793748663,-0.624019815912478,-0.04811669542941486,0.4634020067118445,0.38196166389380104,0.6983480297768638,-1.0581275518204347,-1.9834796166302076,0.9747813732908632,-0.05358476465864008,-0.5450055650611415,3,4,4,0,2,31,18,2,8,2
ES_006,43.0799,-8.1219,False,0.27295780265431213,-0.296185320439177,0.05769333060116788,0.13549167622185657,0.4563415093101315,1.9577789481704373,-0.17226479197244024,0.13654305742337502,0.029886608670813712,1.0348566023990764,-0.6343769928459315,0.004901271960871549,0.19719659633203898,-0.4133536628438992,0.2817229910162847,0.00023188509026261952,0.5388618860870142,0.4565565900225747,0.733197716334446,-1.015695940425225,-0.08373166887157656,0.8593003893340802,1.2973875991177921,-0.3102019451720602,-1.5046126540714329,-1.6482427398708548,-0.4360062373960579,-0.7098622535055418,-0.8646157247300631,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.40711037406469774,-0.6982208754395988,-0.24492650498741353,-0.6185677000086734,0.22700192337440525,-0.6995198059545822,0.5699387316529327,0.2939565253401415,-1.1135268786779415,-0.3168027254413312,-0.15683538529908944,-0.6182468052631109,0.24601376733076954,0.30654595944928065,-0.10470283804742271,0.953079057542467,0.49713649575716345,0.2910842531826128,0.4793558158201507,-0.624019815912478,-0.04811669542941486,0.4634020067118445,0.38196166389380104,0.6983480297768638,-1.0581275518204347,-1.9834796166302076,0.9747813732908632,-0.05358476465864008,-0.5450055650611415,3,4,4,0,2,31,2,2,8,2
ES_007,43.0614,-8.1247,True,0.27295780265431213,-0.5801521901465706,0.3186673352876025,0.1357824324290254,0.5972457598735869,1.7826337095254325,-0.13176251581274528,0.5210195612207728,-0.20542564794114107,1.8977897042418412,-0.19091953020030558,-0.1968049202749973,0.5513579628310744,-0.32762089088251,-0.09422834609137529,-0.29750857080634807,0.8028914536682019,0.7231847611718293,0.9973835851078868,-0.8693818596965119,6.721931742470155,1.7356639317526334,-0.5380012661111249,-0.20371650065130084,0.36631766534336446,0.8607931773468993,3.084949792896636,2.5874203999868666,1.831266021449658,4.52111770163101,3.9302316056991176,2.900297812742402,12.82758120853063,2.984648390083356,2.1593979017697653,2.3352327539013165,0.49925294265319053,-0.5224217303431741,0.6440193741284588,-0.9964372474350444,-0.45118696992937024,-0.13713792188980745,-1.1399207009727517,0.41687524617675187,-1.7525200543167851,-0.3525223537979714,-0.36912917933035344,1.3386518568996608,0.7279986130391894,0.2168059147822154,0.7704304969170257,-0.7887293593044417,0.3032086570456407,0.038829244997709574,0.145318758770934,0.37637524633853264,-0.7551841874503235,-1.9296291041397133,1.5139353464023297,-0.15481517230185718,-0.6318373231193709,3,4,4,0,1,6,0,2,8,2
ES_008,43.0612,-8.1256,True,0.46631420705028304,-0.7592183573973507,0.28729509194285713,0.2594507392116521,0.9260223445216486,1.2111071413153798,-0.1028323185558208,0.3059733811307027,-0.18956190030438014,1.2783575271764904,-0.13874806400670253,-0.23714615872217107,1.1067203186371923,-0.4295733764582161,0.2817229910162847,-0.41329652587725185,1.1347206177679567,1.0582798187763074,1.2621723199288857,-0.26692590030834545,7.193199677267751,1.7356639317526334,-0.7881406515819491,0.32871072195249595,1.8630619208752024,1.3911116104870798,1.0075857350239468,-0.003301684900025763,0.1985446861133999,-0.3591808514536615,-0.18977325457889377,-0.6420043641948351,2.9218611283059057,1.4062758477163753,1.6785330204183293,0.7111922635280368,0.8303690471814429,-0.727469978432029,0.645511562848366,-0.9964372474350444,-0.05816366124484311,-1.0262213047419055,-1.7633406572536108,-1.280336168466779,-0.9332217533184881,1.1016124960650133,-0.19893491034433416,1.7737835704856868,1.1337562737166897,0.7384279371326453,0.8085107891162566,-0.7887293593044417,0.3032086570456407,0.038829244997709574,0.145318758770934,0.37637524633853264,-0.7551841874503235,-1.9296291041397133,1.5139353464023297,-0.15481517230185718,-0.6318373231193709,3,4,4,0,1,6,1,2,8,2
ES_009,43.009,-8.0728,True,0.46631420705028304,-0.043037208061792266,0.32681796713697214,-0.1809964552818015,0.9260223445216486,2.7505416073005073,-0.05654400294474145,1.1075091432845998,0.955271887481872,0.8725226525474674,-0.13874806400670253,0.14609560652597975,0.019968082815148478,-0.33920640060702206,1.1320891106645632,-0.620060731361009,0.4468811508951069,0.3636705718775011,0.5020354753824146,-0.3929005345061716,4.185401387530162,1.4435427509464491,0.08264661511223048,0.07010321383065175,1.8630619208752024,1.913738688343591,1.2540526571444353,1.6453396418461785,1.6732790686672117,3.582598749114726,3.341659482802259,2.713784336688109,2.678277847644642,1.9324000285053686,3.121127664472637,1.8468361878057278,0.44038785740372344,0.04043691540954646,0.23999713292667935,1.5843502981153275,-1.2060755384937643,-0.3656428629738979,-0.7203111150144812,-0.05220595633153482,0.3950020547539815,0.8296160493280521,-0.04793297912864437,1.1145622207347359,1.1477479171883276,1.5820290229354415,0.1361832147697799,-1.0332563335957505,0.7984268128691329,-0.5519220419231711,0.15452032757198725,0.10816754893428185,-0.7496180882180239,-1.4824834397330466,1.5834872968876086,-0.05358476465864008,-0.708098282841044,3,4,20,0,1,6,1,2,8,2
ES_010,43.0886,-8.1294,True,0.46631420705028304,-0.7699923945127192,0.2726085760633316,0.274957736927342,0.7851180939581933,1.672015664065424,-0.1520136538925923,0.5731519685153351,0.24140324382762704,0.14201987821522585,0.08298066731611049,0.04524251040804532,0.9109450996839564,-0.19554608002307255,0.6397718834997703,0.8934532527800939,0.4100038335615225,0.3264303045558464,0.4819412569318498,-1.8445158727044393,5.7655350512632735,0.5671792085278956,-0.873972422207449,-0.2645653260917347,-0.007868398539594996,0.5937561679345468,1.1132144159327275,1.4098194523110064,1.565486563504098,1.5178570535789042,1.5759431141116824,1.544768665212204,2.5158889938704663,0.3540274861383882,0.2359383763640222,-0.3663547967116551,0.5434017565902909,-0.13629973555775682,0.15520981937328174,0.2939565253401415,0.013407302346059798,-0.01709419534763451,0.5145399522341433,-0.2345083142503429,1.2556609737082327,0.0659337181050458,-0.35497194753047756,0.5744440782959894,-0.9160194948782685,-0.2576350170821252,-1.317593354236868,-0.9069262334726926,0.24330220057879726,0.2025470491413017,0.29307454267818156,0.7339040385905379,-1.305282798167661,-1.516083572316906,1.7068066878488561,-0.1056629417991999,0.02927571529621516,3,4,20,3,0,13,0,7,8,2
ES_011,43.0817,-8.1325,True,0.27295780265431213,-0.6484712782114672,0.17349381706485936,0.26691348186232805,0.6807445750223005,1.607488470880401,-0.11440439745859039,0.18867546471793736,-0.13139482563625648,1.4620512072717322,-0.03440513161949644,-0.27748739716934484,0.4035276954582227,-0.2673762403150473,0.05794243321410608,-0.9674245965737212,0.4021444698403398,0.31849358824572566,0.7636992957002453,-0.27767187871750304,5.003189862620106,0.2750580277217112,-0.5950999025774399,0.054891007470543325,-0.756240526305514,-0.9683634453286124,-0.400796677093131,-0.4743420639703698,-0.8646157247300631,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.40711037406469774,-0.6982208754395988,-0.24492650498741353,-0.6185677000086734,0.006257853688903667,-0.71602486470204,0.23281580958688977,0.2939565253401415,0.2851918666718592,-0.53465196039586,0.46658457098176953,-0.8775398299581254,0.9200823905194369,0.09731792349777207,-0.14142195690574333,0.8231433953707047,0.5251197827004394,-0.28768108315181384,0.9115551592848441,-0.7511982065906974,0.050310256298959036,0.3950418451545057,0.352187044020314,0.3995150179986764,-0.44969877933777486,-1.0729181236159024,1.7948373333942667,-0.1056629417991999,0.04076591160467898,3,4,20,3,0,13,9,2,8,2
ES_012,43.0819,-8.1265,True,0.46631420705028304,-0.9697950379790484,-0.012468088938305097,0.5705473155468518,0.9260223445216486,0.5842715503753222,-0.013148707059353438,0.4037216448080072,-0.3244037552168486,-0.836255766943156,-0.6343769928459315,-0.3178286356165186,-0.6672428898370263,-0.3716458278356558,-0.8282285756825211,-1.108024256302676,0.39356274215638914,0.3098273983995104,0.3901924319842337,-0.04227380759644619,3.6032468798390163,2.027785112558818,-0.18900079495851266,-0.272171429271789,-0.007868398539594996,0.755665635043073,3.61309319744054,0.9387790732406623,0.742888379050949,0.767041891565878,1.5759431141116824,1.9950835922545505,-0.32591594717760985,-0.17209669465060531,-0.24492650498741353,-0.6185677000086734,1.4337361709884806,-0.02835424185175563,0.8617244511015718,-2.28683102021023,-0.01805924199131993,-1.0748838472185598,-0.32467921968239766,0.007852837968247437,-0.29577218699522334,-0.007296094477982218,0.016985295559112316,-1.2708439779576874,-0.4962701907291303,-0.20399840576939196,0.049503264185266474,-0.9102171107582389,0.2662783802687201,0.17011055217058374,0.2599329452744425,0.6318214654461873,-0.6949371080722325,-1.9916829490000043,1.6705551215887158,-0.1056629417991999,-0.354801297784059,3,4,20,3,0,13,2,2,8,2
ES_013,42.9415,-8.0374,True,0.27295780265431213,-0.093265748598839,-0.09643612769712423,0.11489018829832755,0.4041547498421851,2.077615164085437,-0.15779969334397753,-0.37174791369860855,0.24140324382762704,0.8554348683525609,0.33079513173572506,0.025071891184458434,0.9828625270545328,-0.1793263664087557,0.39361326991737394,-0.04112095600648868,0.06041972154609459,-0.026594446813518486,0.2027854179487872,-0.5262254325132788,0.12418065530383281,0.2750580277217112,0.19738466029177015,1.1805942781185708,0.36631766534336446,-0.013969065623632483,-0.4360062373960579,-0.7098622535055418,-0.8646157247300631,-0.5468846419569181,-0.7783453774757525,-0.6420043641948351,-0.40711037406469774,-0.6982208754395988,-0.24492650498741353,-0.6185677000086734,-0.369007064776449,-1.1870816508521123,0.13314161163163812,0.2939565253401415,-0.6908879988523511,-0.32614881543190394,2.5526436554600287,2.566387846210678,1.8064423395372633,0.0659337181050458,-0.2134636894041163,0.1606293667816362,0.05639972640056835,-0.03127337476267395,0.08533177650291915,-0.9830843365180781,0.4916543153227408,-0.12272648154242956,0.0031766917404520865,-0.0007917683092871577,-0.3080334106203764,-1.286552666603416,2.4471736961850286,-0.1056629417991999,0.17813266135249878,3,4,20,3,2,13,1,2,8,2
ES_014,42.9444,-8.0403,True,0.07960139825834116,0.06929674480775064,0.09375603189696582,-0.09929396106726014,0.36762401821462265,2.6675780732055,-0.1751578116981324,-0.30658240458040553,0.05632618806541538,-0.6653779249940937,0.43513806412293105,-0.23714615872217107,0.25569742808537116,-0.2696933422599498,0.2593449352360668,-0.46291993519335395,0.09980007145555624,0.013173488163494292,0.16689369993904543,0.10970892006962377,-0.3193656362703738,0.2750580277217112,0.7565722996809116,-0.05159443705021606,-0.007868398539594996,-0.050744821727205805,-0.013491513760934644,0.23221850463514626,0.6888201156,3.770302539617983,0.398798868317965,-0.29311003833349164,-0.24472152029052197,0.3540274861383882,-0.24492650498741353,0.7587261763467392,0.16077870246875478,-0.6447037349320035,0.30396420762979937,0.2939565253401415,-0.5785956249424862,0.7087294755994274,0.09493036627587283,-0.0023973987327267797,-0.5650449284552472,-0.44667496997615025,-0.2818155732523859,-0.7059793201671719,1.3296392823196208,0.6240616113766687,0.6949803219477183,-0.9371144518565592,1.0040071921769929,-0.920551922772783,0.2429226942101486,-0.026255695686705726,-0.567246944994409,-1.4593707485319243,1.7055877878667447,-0.1056629417991999,-0.3947718003873769,3,4,20,3,2,13,10,2,8,2
ES_015,43.0611,-8.1274,True,0.07960139825834116,-0.6590782759917139,0.2674567615925033,0.2138504740539518,0.9260223445216486,0.851598493570352,-0.08547420020166592,-0.18276793725581977,-0.3561312504903706,-0.46032451465521884,-0.6343769928459315,-0.39851111251086613,-0.7191832540491093,-0.4040852550642895,-0.7767590473880199,-1.124565392741377,0.4961718070791031,0.4134463512854055,0.48101643522454635,1.0116191160511254,1.5657061029200046,2.027785112558818,0.9807489348419693,-0.28738363563189745,-0.756240526305514,-0.49965708153927624,1.1484239762356545,1.6453396418461785,1.3874713208682063,0.5793381010626214,-0.18977325457889377,-0.6420043641948351,-0.16352709340343405,0.3540274861383882,-0.24492650498741353,0.6461955289172611,1.5367500701750478,-0.4166447845018023,1.0190456510773647,0.2939565253401415,0.3027761120368655,1.1761905454359896,0.478573416294863,-0.2367102169490707,0.9389102124362178,-0.16421712144161366,-0.16804523987419773,0.42411101240017784,-1.0909150382737427,0.6693299549511598,-1.4119486435051076,-0.7887293593044417,0.3032086570456407,0.038829244997709574,0.145318758770934,0.37637524633853264,-0.7551841874503235,-1.9296291041397133,1.5408193725891046,-0.15481517230185718,-0.37870599556755935,3,4,20,3,1,13,11,2,8,2
