latitude,longitude,outlier_flag,sob4es_total_plant_cover_z,sob4es_clay_content_z,sob4es_silt_content_z,sob4es_sand_content_z,sob4es_aggregate_stability_z,sob4es_bulk_density_z,sob4es_soil_moisture_z,sob4es_as_z,sob4es_cu_z,sob4es_k_z,sob4es_mo_z,sob4es_ni_z,sob4es_p_z,sob4es_pb_z,sob4es_zn_z,sob4es_soil_p_h_z,sob4es_plot_total_c_z,sob4es_plot_total_organic_c_z,sob4es_plot_total_n_z,sob4es_macrofauna_shannon_z,sob4es_earthworm_shannon_z,sob4es_oribatid_shannon_z,sob4es_mesostigmatid_shannon_z,sob4es_collembola_shannon_z,sob4es_oomycete_shannon_z,sob4es_cercozoan_shannon_z,sob4es_n_e_m_a_t_o_d_e_shannon_z,sob4es_b_a_c_t_e_r_i_a_s_h_a_n_n_o_n_z,sob4es_f_u_n_g_i_s_h_a_n_n_o_n_z,sob4es_e_u_k_a_r_y_o_t_e_s_s_h_a_n_n_o_n_z,sob4es_ew_species_richness_z,sob4es_ew_species_richness_calc_z,sob4es_nuid_earthworm_spp_richness_z,sob4es_orib_total_abundance_z,sob4es_orib_species_richness_z,sob4es_meso_total_abundance_z,sob4es_meso_species_richness_z,sob4es_coll_total_abundance_z,sob4es_coll_species_richness_z,sob4es_bac_asv_richness_z,sob4es_bac_total_reads_z,sob4es_fun_asv_richness_z,sob4es_fun_total_reads_z,sob4es_euk_asv_richness_z,sob4es_euk_total_reads_z,sob4es_oomy_asv_richness_z,sob4es_oomy_total_reads_z,sob4es_cerc_asv_richness_z,sob4es_cerc_total_reads_z,eu_clay_content_z,eu_sand_content_z,eu_silt_content_z,eu_water_holding_capacity_z,eu_c_n_ratio_z,eu_p_z,eu_p_h_z,eu_organic_carbon_lucas_z,eu_organic_carbon_octop_z,eu_zn_z,eu_soil_texture_class_enc,eu_env_zone_enc,eu_soil_type_wrb_enc,sob4es_clay_content_was_missing,sob4es_silt_content_was_missing,sob4es_sand_content_was_missing,sob4es_aggregate_stability_was_missing,sob4es_b_a_c_t_e_r_i_a_s_h_a_n_n_o_n_was_missing,sob4es_f_u_n_g_i_s_h_a_n_n_o_n_was_missing,sob4es_e_u_k_a_r_y_o_t_e_s_s_h_a_n_n_o_n_was_missing,sob4es_ew_species_richness_was_missing,sob4es_ew_species_richness_calc_was_missing,sob4es_nuid_earthworm_spp_richness_was_missing,sob4es_orib_total_abundance_was_missing,sob4es_orib_species_richness_was_missing,sob4es_coll_total_abundance_was_missing,sob4es_coll_species_richness_was_missing,sob4es_bac_asv_richness_was_missing,sob4es_bac_total_reads_was_missing,sob4es_fun_asv_richness_was_missing,sob4es_fun_total_reads_was_missing,sob4es_euk_asv_richness_was_missing,sob4es_euk_total_reads_was_missing,sob4es_oomy_asv_richness_was_missing,sob4es_oomy_total_reads_was_missing,sob4es_cerc_asv_richness_was_missing,sob4es_cerc_total_reads_was_missing,eu_clay_content_was_missing,eu_sand_content_was_missing,eu_silt_content_was_missing,eu_soil_texture_class_was_missing,eu_water_holding_capacity_was_missing,eu_c_n_ratio_was_missing,eu_p_was_missing,eu_p_h_was_missing,eu_organic_carbon_lucas_was_missing,eu_organic_carbon_octop_was_missing,eu_zn_was_missing,eu_env_zone_was_missing,eu_soil_type_wrb_was_missing
31.845,34.981,True,0.4669788422889004,0.11282172543135581,1.4777988991755528,-1.1229966479519602,-0.3114862907739715,-0.3206286157253177,-0.20594693990313492,2.5929723199695087,0.002610331586474489,0.520789452331993,-0.6339084243373084,0.3661839662810572,-0.5856810356519679,-0.4841408480741284,-0.0537494590042894,1.2301568751829282,-0.5510839133703361,0.08757476444313544,-0.5560590233302067,-1.2084718855625265,-0.6399101310669609,1.0409594273210205,1.3073476911524553,0.6610783853130286,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,-0.14295368013990536,-0.15918965136196916,-0.056975883583674426,0.9296490710958696,-0.027997344640752115,0.8819730760605554,0.42815348129704034,0.22172027034436392,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31.849,34.983,True,0.4669788422889004,2.1507729747888287,-0.6053069520780077,-1.0558572441299015,-0.4402527858512876,-0.799707889867071,-0.23484749887009448,-0.2762102776092358,0.029022928444876667,0.8067267200483927,-0.6339084243373084,0.24523987428517363,-0.27033175098671147,-0.5142295854804685,-0.3219732883166975,1.362437220996255,-0.7180739060607698,-0.4734075759581214,-0.696203240203105,-1.2084718855625265,-1.1998396121339083,0.7943782821881294,-0.7149552231343153,-1.053587909083154,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,-0.31920141725081325,0.18905177005494359,-0.5554179105937436,-0.7893398091962072,-0.4477336709905026,-0.706461645705081,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31.851,34.98,True,-3.396612819353425,0.22427342119362267,1.5894746648305909,-1.259081044658525,-0.4619202249267974,-0.6615119454031039,-0.23195744297339846,-0.3221697242523736,0.002610331586474489,1.5365069107872633,0.18684387498877006,0.40649866361301834,0.15279513729831629,-0.5142295854804685,-0.39349964280000643,1.478182523582917,-0.7405572407647786,-0.5611218406930968,-0.7105978148846903,-1.2084718855625265,-0.753768074604909,0.6662042484136592,-0.7149552231343153,-1.0535879090813047,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,-1.0026891930939843,-0.15918965136196916,0.05956879804616504,0.18905177005494359,-0.3796110552760798,-0.23223551411061963,-0.4875467233672091,-1.1705526037298035,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31.474,34.752,True,0.0806196761246679,-0.2695019184122154,1.404166526216187,-0.8478818934369429,-0.3133434998375866,-0.495676812046343,-0.2753082814238378,-0.42065425277338314,-0.15586524956393857,0.7043014301201302,0.1607882464387358,0.10413843362330952,-0.6136233773311679,-0.6762458638223,-0.6706642664228281,1.2549594400229265,-0.7422339557449149,-0.32182142829632226,-0.6526391602122298,1.5033731582991103,-1.1998396121339083,-0.31470819439901204,2.103560327169203,-1.0535879090813047,-0.16077183976006856,-0.3981063614347064,0.3232770267749846,-0.8345445158793813,0.13748741901667078,-0.33200422910974525,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,-0.3483375876582731,-0.5515455309859825,3.3123329063948606,2.553285961317318,-0.4875467233672091,-1.1705526037298035,-1.0067073062298466,-0.15399068011803818,0.29433031822030997,-1.506660989324997,0.9215293968702051,2.7008933203369123,-2.2638994127867544,-0.47579942733604663,-2.9323514987104846,0.08465488962437814,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
31.477,34.749,True,0.4669788422889004,-0.2120346377847964,1.0601652837966502,-0.6692711227595766,-0.39072721082155054,-0.09030204161870667,-0.28397844911392567,-0.4666136994165209,-0.05021486213032987,0.9475614936997537,0.19987168926378726,0.18476782828723187,0.12086103252208771,-0.662358754250143,-0.6326658906035703,1.2136218319562617,-0.7243907517712207,-0.37431269853400106,-0.6151594189819268,0.9880775822720802,-1.1998396121339083,-0.2321274364982203,-0.7149552231343153,-0.1282731847061958,-0.31612824643557513,-0.04478551929490149,-0.6509389008725307,0.36000758731186716,-0.06702103030793803,0.28515232959215403,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,-0.37747375806573297,-0.5515455309859825,-0.3796110552760798,-0.23223551411061963,-0.2884814614836766,-0.24237068768035852,0.01569703222100566,0.0501569708246669,0.29433031822030997,0.0020323176797931264,-1.2457342221485175,-1.4000182623102568,-2.2534452035234924,-0.4783076435196155,-2.371680909147936,-0.5524103022089817,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
31.475,34.749,True,0.4669788422889004,-0.7081055023743746,1.7998638304842791,-0.829778487310825,-0.4238474391226872,-0.2653502379397307,-0.25507789014696614,-0.4272198880081171,0.029022928444876667,2.082775123737997,0.36923327483900975,0.26539722295115425,0.32444095047054444,-0.6762458638223,-0.39573484137760967,1.26322696163626,-0.6950422561978351,-0.46322671075939076,-0.6017137844977203,1.4574153708500994,-1.1998396121339083,0.32890184080138757,-0.7149552231343153,-1.053587909083154,-1.8647070757923703,-0.027439458886434273,0.2152891943354672,-1.0717930145533632,0.013073849744883738,0.27751437108175114,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,-0.0861120539911343,0.43591753706858555,-0.5554179105937436,-0.7893398091962072,-0.04960314722343762,-0.706461645705081,-0.756622791788631,0.9318677863643572,0.29433031822030997,-0.12701081764412794,-0.02440334292249709,-0.25259723141887125,-0.1521491416078261,-0.034711695625567994,-0.4023254633094841,0.9533946263508993,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
32.709,35.182,True,0.4669788422889004,0.5382854077624523,1.457933498554224,-1.3660384388577138,-0.40527534848653585,0.12159840655937773,-0.2492977783535743,-0.3681291708955114,-0.18227784642234077,1.301782288034995,-0.6339084243373084,0.2855545716171348,-0.5737057463608823,-0.7341088203729541,-0.41138123142083355,1.2880295264762585,-0.674501202612888,0.2653685391313143,-0.5393178159080741,-1.2084718855625265,-0.753768074604909,0.5564512140276403,0.5239108168510214,1.575409685120917,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,-1.0026891930939843,-0.15918965136196916,-0.2900652468433534,-0.057813996958698426,0.32361636599457555,0.32486878097496785,1.34385368596129,1.1499021863938088,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32.71,35.184,True,0.4669788422889004,-0.2748053726849937,2.160739158373672,-1.3133912630368783,-0.4074420923940868,-0.2837763638682601,-0.07011431275842518,-0.21711956049663006,0.002610331586474489,1.7712315335395319,-0.6339084243373084,0.6887015449367466,-0.20247177833722593,-0.6970765281805354,-0.18786137366049346,1.3376346561562567,-0.6519576324635329,-0.1838411605574785,-0.5179357219461744,-1.2084718855625265,-1.1998396121339083,-0.9819421003211934,-0.7149552231343153,-1.053587909083154,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,-0.4357460988806527,-0.7984112979996244,-0.5554179105937436,-0.7893398091962072,-0.4477336709905026,-0.706461645705081,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32.713,35.185,True,0.4669788422889004,-0.06013420868835466,2.0150084202249263,-1.3519738503712815,-0.2607225763684911,-0.4127592453679629,-0.15392593376260774,-0.34186662995657546,-0.05021486213032987,0.8622070854262015,-0.6339084243373084,0.5476001042748825,0.9750983352862004,-0.6600442359881168,-0.09845343055635743,1.3955073074495867,-0.6868617607458257,-0.5122245325765112,-0.568168400820592,-1.2084718855625265,-1.1998396121339083,-0.9819421003211934,-0.7149552231343153,0.2281390813615703,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,-0.31920141725081325,-0.3046797639723404,-0.3796110552760798,-0.23223551411061963,-0.3282945138603831,-0.24237068768035852,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32.256,34.844,True,0.0806196761246679,-0.8348343126835998,-1.5081472251037324,1.2956374166980256,-0.3743218640929502,0.35192498066598843,-0.16837621324608756,-0.33530099472184155,0.13467331587848538,-0.2388647813026209,0.173816060713753,0.8499603342645913,-0.2463811724045401,-0.5605199507209918,0.013306498323812622,0.8333158377429454,-0.5949132247266112,-0.6884573871255363,-0.5408850246309569,-1.2084718855625265,-0.7681159836498783,-0.9819421003211934,0.45672697158011144,-0.4313597492342395,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,-0.5728214366169448,-0.15918965136196916,-0.46488226928811255,-0.7984112979996244,-0.027997344640752115,0.32486878097496785,0.26890127179021434,-0.24237068768035852,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32.254,34.848,True,-3.2034332362713087,0.017042924385658305,1.298626791641096,-0.9544591636229849,-0.43839557678767244,-0.04423672679738317,-0.03543364199807371,-0.5060075108249247,-0.5256416055815691,0.9006165691493002,-0.6339084243373084,-0.3997952830262052,0.5639467362922582,-0.7294797838489018,-1.233934307978885,1.26322696163626,-0.6022359904677584,-0.47427227267694033,-0.37160047122609224,-1.2084718855625265,-0.8295830832971259,-0.9819421003211934,-0.7149552231343153,-1.0535879090813047,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,-0.14295368013990536,-0.15918965136196916,-0.31920141725081325,-0.3046797639723404,-0.5554179105937436,-0.7893398091962072,-0.4875467233672091,-1.1705526037298035,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32.247,34.85,True,-0.6920986562037972,0.27501243893766586,1.7452531538727492,-1.3859949495479225,-0.43839557678767244,-0.689151134295897,-0.03543364199807361,-0.046413044393546904,-0.02380226527192769,0.892081128321945,-0.6339084243373084,0.44681336094497953,0.12485279561911618,-0.5026569941703377,0.035658484099846635,1.3210996129295902,-0.4986783121674904,-0.3168863222041051,-0.30652998550830407,-1.2084718855625265,-0.8496288674434328,-0.05770336983235298,-0.7149552231343153,-1.0535879090813047,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,-1.0026891930939843,-0.15918965136196916,-0.4357460988806527,-0.5515455309859825,-0.027997344640752115,-0.23223551411061963,-0.4875467233672091,-1.1705526037298035,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32.245,34.852,True,-3.010253653189192,-0.3069427224573518,2.1226190652895,-1.2705322805545731,-0.2607225763684911,-0.873412393581187,0.09461887335324422,-0.1645944786187584,0.002610331586474489,0.8195298812894256,-0.151879296161675,0.2855545716171348,0.2885150825972874,-0.4910844028602069,0.12506642720398267,1.3541696993829222,-0.4941011906638769,-0.33736547824971136,-0.3636479033509398,-1.2084718855625265,-0.9665034829902257,-0.9819421003211934,-0.7149552231343153,-1.0535879090813047,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,-1.0026891930939843,-0.15918965136196916,-0.31920141725081325,-0.3046797639723404,-0.5554179105937436,-0.7893398091962072,-0.4875467233672091,-1.1705526037298035,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31.853,34.772,True,0.4669788422889004,-0.36330181860986166,1.3582996938935825,-0.7632092695084867,-0.2607225763684911,-0.6983641972601614,0.0801685938697645,-0.4928762403554568,-0.2298205207674647,0.8792779670809119,0.04353791796358179,0.18476782828723187,0.29250684569431606,-0.662358754250143,-0.6058435076723295,1.2466919184095937,-0.7033627202478455,-0.35284644794698966,-0.6248040098643923,-1.2084718855625265,-0.5897033296757865,-0.9819421003211934,0.5609758562232795,0.8971084076492132,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,0.7167818328141736,-0.15918965136196916,-0.46488226928811255,-0.7984112979996244,-0.20380419995841595,0.32486878097496785,-0.2884814614836766,0.22172027034436392,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31.859,34.768,True,0.4669788422889004,-0.29538594150473035,0.12817886314117555,-0.04182892355909215,-0.4455148781981971,0.1768767843449641,-0.17704638093617542,-0.5191387812943926,-0.3618835050594756,0.3500806357848888,-0.6339084243373084,-0.13774975036845755,-0.09469417471745478,-0.7688265943033465,-1.0260608402617688,1.4037748290629204,-0.7774580269053952,-0.475174649801364,-0.6949107962702522,-1.2084718855625265,-0.36903569395090213,-0.05770336983235298,-0.7149552231343153,0.2281390813615703,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,0.2869140763371341,-0.15918965136196916,-0.4357460988806527,-0.5515455309859825,-0.5554179105937436,-0.7893398091962072,-0.4079206186137961,-0.24237068768035852,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32.758,35.183,True,0.4669788422889004,0.3430866281106418,1.3701882541109798,-1.1945549934268507,-0.2607225763684911,-0.5970205046532525,-0.04988392148155343,-0.31560408901763964,0.1082607190200832,1.3231208901033829,-0.6339084243373084,0.6483868476047854,0.09291869084288792,-0.6299554985817767,0.12506642720398267,1.1392141374362652,-0.5371548614865549,-0.06760137033762754,-0.48511669064010665,-1.2084718855625265,0.18222675463187346,0.4044159954120673,-0.7149552231343153,-0.6568377412276445,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,-1.0026891930939843,-0.15918965136196916,-0.31920141725081325,0.18905177005494359,-0.5554179105937436,-0.7893398091962072,0.22908821941350785,-0.24237068768035852,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32.744,35.225,True,0.4669788422889004,0.2283103789236481,1.5354775913270557,-1.2280534220854151,-0.2607225763684911,-0.3206286157253177,-0.04121375379146556,-0.34186662995657546,0.08184812216168103,0.6488210647423212,-0.17793492471170927,0.6887015449367466,0.12485279561911618,-0.6716168272982477,0.12506642720398267,1.387239785836254,-0.679605668202426,-0.08937621761738339,-0.6077887135339624,-1.2084718855625265,-0.956495948177946,-0.9819421003211934,-0.7149552231343153,-1.053587909083154,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,-0.14295368013990536,-0.15918965136196916,-0.46488226928811255,-0.7984112979996244,-0.5554179105937436,-0.7893398091962072,-0.4079206186137961,-0.706461645705081,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32.707,35.185,True,0.4669788422889004,0.07799307050564762,1.637642508808176,-1.2011121326536336,-0.2607225763684911,-0.9655430232238319,0.17554043846073086,-0.40095734706918124,-0.02380226527192769,2.68452370206654,0.14776043216371873,0.4669707096109601,0.3763338707319157,-0.5975522429134105,-0.23256534521256148,1.2466919184095937,-0.5432551941114049,-0.26725267883535464,-0.435928533759463,-1.2084718855625265,-1.1998396121339083,-0.9819421003211934,-0.7149552231343153,-1.053587909083154,-2.9505996727659496,-3.7207302158948217,-2.6320680294871166,0.2284433715240083,0.008699777075614043,0.07382195812314842,-1.0609283818760915,-1.4325569495710238,-0.15918965136196916,-0.46488226928811255,-0.7984112979996244,-0.5554179105937436,-0.7893398091962072,-0.4477336709905026,-0.706461645705081,0.04695759652615762,-0.42759186560905743,0.29433031822030997,0.0020323176797931264,-0.1291743742286508,-0.19427821140859527,0.06738925292067635,-0.21328133147006198,0.060227773079618484,-0.03341155370089962,0.16019787355160883,-0.10804137650227601,0.045298731214522506,0.12415611454406324,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.021544828423502797,-0.1552755015490761,0.0022106141559231373,7,6,4,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
