random_state,r2_global,rmse_global,mae_global,nematode_shannon_z_r2,macro_shannon_z_r2,earthworm_shannon_z_r2,orib_shannon_z_r2,meso_shannon_z_r2,coll_shannon_z_r2,bac_shannon_z_r2,fun_shannon_z_r2,euk_shannon_z_r2,oomy_shannon_z_r2,cerc_shannon_z_r2,macro_order_richness_z_r2,earthworm_richness_z_r2,orib_species_richness_z_r2,meso_species_richness_z_r2,coll_species_richness_z_r2,bac_asv_richness_z_r2,fun_asv_richness_z_r2,euk_asv_richness_z_r2,oomy_asv_richness_z_r2,cerc_asv_richness_z_r2
20,0.07648443918940026,0.9192364175657167,0.6944080628826177,0.12087033447396756,0.31102977375239493,0.4755279291980582,0.18087130035425958,-0.15926954583325337,-0.31999300662692276,0.046217772474306806,-0.03497354595339819,0.13642412156243078,0.10679749944332462,-0.007837241544174978,0.4105579036468058,0.5287505442833705,0.20219370120629776,-0.06222992389613946,-0.8990065578827122,0.01769352375915667,-0.027687745728308233,0.2696191913511009,0.1809207807837543,0.1296964141530862
21,0.06812949522702572,0.9254476128460084,0.6931271376143232,0.1629687395545485,0.1676326234187263,0.4683001603860224,0.22828253918917774,-0.3448953611768977,-0.34616009857464136,0.009498879732034782,-0.03069733874090841,0.1471070853292532,0.10193554209142996,0.023400598223596525,0.3419923655034719,0.5196794362269859,0.2303776899200911,-0.026145733177008967,-0.7444189987761181,-0.02538329096595171,-0.015716537659632213,0.26138481635755817,0.17176888735224616,0.12980739555355592
22,0.06871075122209382,0.9226128818476468,0.6819465289507491,0.13266320498662176,0.31516527892493573,0.4647168681943007,0.1865088390490922,-0.21879006852307925,-0.7918912156579951,0.05158077968784447,-0.03951134293394132,0.13130870384421567,0.10466424453578971,-0.02999850516035174,0.4219725181028221,0.529437293317404,0.20992717857949783,-0.008741387434488157,-0.5530303815759656,-0.007231497079398741,-0.03322817211962281,0.2566196070812823,0.2168335145907223,0.10395031525428433
23,0.08327873201057855,0.9207287136049507,0.6865654563130364,0.15759714398900626,0.3162090291911799,0.48307893932054347,0.18160557314510362,-0.38899477313160924,-0.278515452289799,0.036407284606793544,-0.03285999739960199,0.13839500048819942,0.10285777336426993,0.036464958966991534,0.4248549262030359,0.5589999167759759,0.1751797324583465,-0.038389659714279656,-0.7002570343699057,-0.00462959269802532,-0.03506372582521111,0.2827171726016767,0.20213020913167645,0.13106594740778255
24,0.04022132113560888,0.9363172975623724,0.7048322866020253,0.13290106973444993,0.13815668224510813,0.48020929999304185,0.15098550471070182,-0.34320733918329527,-0.4235179547100396,-0.022575028082264526,-0.03291563801563968,0.14851045375103988,0.07517303492272975,-0.007069451735847387,0.33474474714965063,0.5181064961753816,0.2262797144954879,-0.08129447223959518,-0.9358445604702079,-0.054841192590950216,-0.01410591542558759,0.27246810094023344,0.18433147774274583,0.09815271444064322
25,0.06604406879431858,0.9288797554393481,0.6911629180383618,0.15703132962455124,0.1806352474441355,0.464135913655058,0.1599444332067408,-0.32854353459573304,-0.2529585189735166,0.011214420718317464,-0.025180923650116593,0.13773506267642577,0.09841653799343875,-0.0056757814515953076,0.35860463603973636,0.515987969808461,0.15903465314068443,-0.033934172585047495,-0.7647806704851714,-0.017398602619935755,-0.018554306536524345,0.2762172213558536,0.20871551996668514,0.10627900994824302
26,0.051223088791383375,0.9320525794692246,0.6917553315849452,0.15662013645481887,0.13885070466629834,0.49328794591531366,0.18735274663537704,-0.40333361135706913,-0.742667814986885,0.04326983160793496,-0.02337091425223803,0.1581950158286779,0.09523900688787101,-0.021000063352429432,0.3634358748863912,0.52764653263406,0.19029290333137472,-0.04820807870010291,-0.5636355326556806,0.011164067010836942,-0.05137775497445696,0.22931838524773962,0.2213137052770613,0.1132917785141575
27,0.06523253825893685,0.9281378794635424,0.6860066698078163,0.155665118575105,0.1585382272594792,0.49433142930817653,0.194171046777865,-0.2965851795986243,-0.7126914154585946,0.01741083233068874,-0.024169663453194046,0.11658427820628103,0.09916383054689282,-0.0009322525354384936,0.3434387080422602,0.5305306505219105,0.1934906341369631,-0.043816345783152855,-0.4139349225557649,-0.0040242447972875794,-0.03825475207309381,0.2630665322571609,0.20992502250100487,0.12797576922903664
28,0.05881994014710957,0.9303266163150488,0.7035399230684543,0.13879454318758278,0.1477898455186556,0.48516071176236764,0.14489884884976012,-0.17997548662389318,-0.613180003654116,-0.018082228524855637,-0.013056563192792137,0.16817537737944543,0.07560138427144125,0.010201400820509798,0.31223742276075983,0.5241466108302942,0.22463635566871398,-0.10952021123544964,-0.5530358286250812,-0.02642282322964573,-0.025174055846665322,0.23700501345765645,0.1978645553782954,0.10715387413631705
29,0.04559706523080143,0.9317702554703144,0.6981622075315906,0.11101039679916036,0.17759608303986718,0.4594411394886543,0.20749326012364688,-0.17248543812299877,-0.976560675072651,-0.008514829354953735,-0.0252343226025058,0.13978485388612094,0.07913702550770241,0.020027843463081507,0.34663025661209645,0.519722171747691,0.1938132221426132,-0.06343949799897075,-0.5733680685811597,-0.03359116546462593,-0.021227313811621906,0.253299792696962,0.21729336874670035,0.10671026660202132
