random_state,target,r2,Modelo,posicion
50,bac_shannon_z,-0.0035425556401613,Random Forest con RegressorChain,3
50,bac_shannon_z,-0.0557285416387365,XGBoost Multisalida,4
50,bac_shannon_z,-0.0812391862285295,Regresión Individual,5
50,bac_shannon_z,-0.1018495281678444,MLP Perdida Custom,6
50,bac_shannon_z,-0.1033696049623198,MLP Estandar,7
50,bac_shannon_z,-0.2091851813239265,XGBoost Individual,8
50,cerc_asv_richness_z,0.1223227428936984,Random Forest con RegressorChain,1
50,cerc_asv_richness_z,0.1209031218212297,RF Individual,2
50,cerc_asv_richness_z,0.1205292831122908,RandomForest Multisalida,3
50,cerc_asv_richness_z,0.1098667085852559,XGBoost Multisalida,4
50,cerc_asv_richness_z,0.1018608131860397,Regresión Individual,5
50,cerc_asv_richness_z,0.0099495110942068,MLP Estandar,6
50,cerc_asv_richness_z,-0.0037691705848834,XGBoost Individual,7
50,cerc_asv_richness_z,-0.0252329211800901,MLP Perdida Custom,8
50,cerc_shannon_z,0.0192468890260274,Random Forest con RegressorChain,1
50,cerc_shannon_z,0.015451015952051,Regresión Individual,2
50,cerc_shannon_z,-0.0082267613592021,RandomForest Multisalida,3
50,cerc_shannon_z,-0.0387220612587762,RF Individual,4
50,cerc_shannon_z,-0.0630820257852051,XGBoost Multisalida,5
50,cerc_shannon_z,-0.0965109807915713,MLP Perdida Custom,6
50,cerc_shannon_z,-0.1017567828844339,MLP Estandar,7
50,cerc_shannon_z,-0.5394929450089265,XGBoost Individual,8
50,coll_shannon_z,-0.2149606185289521,RandomForest Multisalida,1
50,coll_shannon_z,-0.3899862315953062,XGBoost Multisalida,2
50,coll_shannon_z,-0.4020668961772609,RF Individual,3
50,coll_shannon_z,-0.4997815668028846,Regresión Individual,4
50,coll_shannon_z,-0.7069237846791518,XGBoost Individual,5
50,coll_shannon_z,-0.9303684477760708,Random Forest con RegressorChain,6
50,coll_shannon_z,-1.0954527824642477,MLP Estandar,7
50,coll_shannon_z,-1.155854492952003,MLP Perdida Custom,8
50,coll_species_richness_z,-0.3203212032637987,RandomForest Multisalida,1
50,coll_species_richness_z,-0.578613013648829,Random Forest con RegressorChain,2
50,coll_species_richness_z,-0.6029391373158701,RF Individual,3
50,coll_species_richness_z,-0.6163439293635946,XGBoost Multisalida,4
50,coll_species_richness_z,-0.7340579954886903,Regresión Individual,5
50,coll_species_richness_z,-0.8919052617537844,XGBoost Individual,6
50,coll_species_richness_z,-1.951072471048484,MLP Estandar,7
50,coll_species_richness_z,-2.0932200208892504,MLP Perdida Custom,8
50,earthworm_richness_z,0.5769839849007752,XGBoost Multisalida,1
50,earthworm_richness_z,0.5570732643376957,Random Forest con RegressorChain,2
50,earthworm_richness_z,0.5492344378894984,RF Individual,3
50,earthworm_richness_z,0.5216545986837495,MLP Estandar,4
50,earthworm_richness_z,0.4895472609270274,XGBoost Individual,5
50,earthworm_richness_z,0.4655295932398016,MLP Perdida Custom,6
50,earthworm_richness_z,0.4472182118738252,RandomForest Multisalida,7
50,earthworm_richness_z,0.2789313433634833,Regresión Individual,8
50,earthworm_shannon_z,0.5373466884583893,XGBoost Multisalida,1
50,earthworm_shannon_z,0.5214292977619446,Random Forest con RegressorChain,2
50,earthworm_shannon_z,0.5208388644151764,RF Individual,3
50,earthworm_shannon_z,0.4135009301202407,RandomForest Multisalida,4
50,earthworm_shannon_z,0.40693816981409,MLP Perdida Custom,5
50,earthworm_shannon_z,0.3925099474408235,MLP Estandar,6
50,earthworm_shannon_z,0.3898016099461643,XGBoost Individual,7
50,earthworm_shannon_z,0.2395443154158835,Regresión Individual,8
50,euk_asv_richness_z,0.2578110614738053,Random Forest con RegressorChain,1
50,euk_asv_richness_z,0.2388704630233297,MLP Estandar,2
50,euk_asv_richness_z,0.2211891728051374,RF Individual,3
50,euk_asv_richness_z,0.2032685337331518,XGBoost Multisalida,4
50,euk_asv_richness_z,0.185051775028499,RandomForest Multisalida,5
50,euk_asv_richness_z,0.1322405677890876,XGBoost Individual,6
50,euk_asv_richness_z,0.058706104451615,MLP Perdida Custom,7
50,euk_asv_richness_z,0.0399642628615142,Regresión Individual,8
50,euk_shannon_z,0.1778526781288633,Random Forest con RegressorChain,1
50,euk_shannon_z,0.1670587869208458,RF Individual,2
50,euk_shannon_z,0.1326697055216384,RandomForest Multisalida,3
50,euk_shannon_z,0.1324680389124376,MLP Estandar,4
50,euk_shannon_z,0.0794244279959801,XGBoost Multisalida,5
50,euk_shannon_z,0.0506829588747219,MLP Perdida Custom,6
50,euk_shannon_z,0.0407474755720241,Regresión Individual,7
50,euk_shannon_z,0.0163413551712425,XGBoost Individual,8
50,fun_asv_richness_z,0.0124164520740179,MLP Estandar,1
50,fun_asv_richness_z,0.0086708771782151,Regresión Individual,2
50,fun_asv_richness_z,0.0006423706734918,RandomForest Multisalida,3
50,fun_asv_richness_z,-0.0085733544372639,MLP Perdida Custom,4
50,fun_asv_richness_z,-0.02369173893828,RF Individual,5
50,fun_asv_richness_z,-0.0296081671718091,Random Forest con RegressorChain,6
50,fun_asv_richness_z,-0.0318077846479736,XGBoost Multisalida,7
50,fun_asv_richness_z,-0.1628199284327192,XGBoost Individual,8
50,fun_shannon_z,-0.0161081349245613,Regresión Individual,1
50,fun_shannon_z,-0.0261162405030521,RandomForest Multisalida,2
50,fun_shannon_z,-0.0376156232408964,Random Forest con RegressorChain,3
50,fun_shannon_z,-0.0481390033861561,XGBoost Multisalida,4
50,fun_shannon_z,-0.0548137959943528,RF Individual,5
50,fun_shannon_z,-0.0860411295373346,MLP Estandar,6
50,fun_shannon_z,-0.1289419124685409,MLP Perdida Custom,7
50,fun_shannon_z,-0.1836652250832431,XGBoost Individual,8
50,macro_order_richness_z,0.4298845673221576,Random Forest con RegressorChain,1
50,macro_order_richness_z,0.3972212863303542,XGBoost Multisalida,2
50,macro_order_richness_z,0.3336629080382415,RF Individual,3
50,macro_order_richness_z,0.320039431229849,MLP Perdida Custom,4
50,macro_order_richness_z,0.2517908533033168,RandomForest Multisalida,5
50,macro_order_richness_z,0.2261467653350547,MLP Estandar,6
50,macro_order_richness_z,0.1886287683924327,XGBoost Individual,7
50,macro_order_richness_z,0.1521030756371686,Regresión Individual,8
50,macro_shannon_z,0.3732723047101768,XGBoost Multisalida,1
50,macro_shannon_z,0.3276728756105698,XGBoost Individual,2
50,macro_shannon_z,0.3275489762124051,Random Forest con RegressorChain,3
50,macro_shannon_z,0.2887418477907006,RF Individual,4
50,macro_shannon_z,0.221798270711006,MLP Perdida Custom,5
50,macro_shannon_z,0.1998766136786252,RandomForest Multisalida,6
50,macro_shannon_z,0.1625273803279731,MLP Estandar,7
50,macro_shannon_z,0.1257139074895296,Regresión Individual,8
50,meso_shannon_z,-0.1219811294033248,RandomForest Multisalida,1
50,meso_shannon_z,-0.1345163369825375,Random Forest con RegressorChain,2
50,meso_shannon_z,-0.2155564271631571,RF Individual,3
50,meso_shannon_z,-0.2498916095231236,Regresión Individual,4
50,meso_shannon_z,-0.2781467129805499,XGBoost Individual,5
50,meso_shannon_z,-0.2920142782637491,XGBoost Multisalida,6
50,meso_shannon_z,-0.5962756064184616,MLP Perdida Custom,7
50,meso_shannon_z,-0.657988773725279,MLP Estandar,8
50,meso_species_richness_z,-0.0287164983057852,RandomForest Multisalida,1
50,meso_species_richness_z,-0.0604250568728161,Random Forest con RegressorChain,2
50,meso_species_richness_z,-0.0656253895464222,RF Individual,3
50,meso_species_richness_z,-0.0959168294079584,Regresión Individual,4
50,meso_species_richness_z,-0.1379611783106775,XGBoost Multisalida,5
50,meso_species_richness_z,-0.1809318149826448,XGBoost Individual,6
50,meso_species_richness_z,-0.3586138869482846,MLP Perdida Custom,7
50,meso_species_richness_z,-0.4020503973663254,MLP Estandar,8
50,nematode_shannon_z,0.2094241586935675,XGBoost Multisalida,1
50,nematode_shannon_z,0.1399996596587119,RandomForest Multisalida,2
50,nematode_shannon_z,0.1367928685847697,XGBoost Individual,3
50,nematode_shannon_z,0.1355674235740148,Random Forest con RegressorChain,4
50,nematode_shannon_z,0.1345728731536899,MLP Perdida Custom,5
50,nematode_shannon_z,0.1213685665363411,MLP Estandar,6
50,nematode_shannon_z,0.1091851527687285,RF Individual,7
50,nematode_shannon_z,0.011160511952442,Regresión Individual,8
50,oomy_asv_richness_z,0.2098393339577209,Random Forest con RegressorChain,1
50,oomy_asv_richness_z,0.2017041097701382,RandomForest Multisalida,2
50,oomy_asv_richness_z,0.2008203211079862,RF Individual,3
50,oomy_asv_richness_z,0.1451188296875764,XGBoost Multisalida,4
50,oomy_asv_richness_z,0.1034625001826371,Regresión Individual,5
50,oomy_asv_richness_z,0.0733622030756572,XGBoost Individual,6
50,oomy_asv_richness_z,-0.0099429097897285,MLP Estandar,7
50,oomy_asv_richness_z,-0.0167154530521655,MLP Perdida Custom,8
50,oomy_shannon_z,0.1259096896301125,RandomForest Multisalida,1
50,oomy_shannon_z,0.1118139759816017,MLP Estandar,2
50,oomy_shannon_z,0.1080792620843079,RF Individual,3
50,oomy_shannon_z,0.0869448795617706,XGBoost Individual,4
50,oomy_shannon_z,0.0857221154957514,Regresión Individual,5
50,oomy_shannon_z,0.0704872913337775,Random Forest con RegressorChain,6
50,oomy_shannon_z,0.064744085332359,XGBoost Multisalida,7
50,oomy_shannon_z,0.0292784397243583,MLP Perdida Custom,8
50,orib_shannon_z,0.2513874048073355,MLP Perdida Custom,1
50,orib_shannon_z,0.2402168412423302,MLP Estandar,2
50,orib_shannon_z,0.2333876183625309,XGBoost Multisalida,3
50,orib_shannon_z,0.1958435995090148,Random Forest con RegressorChain,4
50,orib_shannon_z,0.167446136194323,RandomForest Multisalida,5
50,orib_shannon_z,0.1605553820214686,RF Individual,6
50,orib_shannon_z,0.1569763504755617,XGBoost Individual,7
50,orib_shannon_z,0.1137253501355812,Regresión Individual,8
50,orib_species_richness_z,0.2867818532484247,XGBoost Multisalida,1
50,orib_species_richness_z,0.2764414671426858,MLP Estandar,2
50,orib_species_richness_z,0.2727138602905197,MLP Perdida Custom,3
50,orib_species_richness_z,0.2303693735011366,RandomForest Multisalida,4
50,orib_species_richness_z,0.226165058667898,RF Individual,5
50,orib_species_richness_z,0.2004951263954529,Random Forest con RegressorChain,6
50,orib_species_richness_z,0.092076863981214,Regresión Individual,7
50,orib_species_richness_z,-0.1267094419770009,XGBoost Individual,8
51,bac_asv_richness_z,0.0048951511460348,RandomForest Multisalida,1
51,bac_asv_richness_z,-0.0016247598892447,RF Individual,2
51,bac_asv_richness_z,-0.0118561445144804,XGBoost Multisalida,3
51,bac_asv_richness_z,-0.0504054553042339,XGBoost Individual,4
51,bac_asv_richness_z,-0.0606788978411152,Random Forest con RegressorChain,5
51,bac_asv_richness_z,-0.0760556702294383,Regresión Individual,6
51,bac_asv_richness_z,-0.1506479722653877,MLP Estandar,7
51,bac_asv_richness_z,-0.2429710023412723,MLP Perdida Custom,8
51,bac_shannon_z,0.0321682763997126,RandomForest Multisalida,1
51,bac_shannon_z,0.0129806423456211,Random Forest con RegressorChain,2
51,bac_shannon_z,0.0030868700852956,RF Individual,3
51,bac_shannon_z,-0.0236497370342494,XGBoost Multisalida,4
51,bac_shannon_z,-0.0812391862285295,Regresión Individual,5
51,bac_shannon_z,-0.0815714221435615,MLP Estandar,6
51,bac_shannon_z,-0.1797139564869865,MLP Perdida Custom,7
51,bac_shannon_z,-0.2091851813239265,XGBoost Individual,8
51,cerc_asv_richness_z,0.1213795249185183,RandomForest Multisalida,1
51,cerc_asv_richness_z,0.1065622044996019,RF Individual,2
51,cerc_asv_richness_z,0.1018608131860397,Regresión Individual,3
51,cerc_asv_richness_z,0.0938514390971499,XGBoost Multisalida,4
51,cerc_asv_richness_z,0.0920263552042159,Random Forest con RegressorChain,5
51,cerc_asv_richness_z,0.0408905745275988,MLP Estandar,6
51,cerc_asv_richness_z,-0.0037691705848834,XGBoost Individual,7
51,cerc_asv_richness_z,-0.0049948888647666,MLP Perdida Custom,8
51,cerc_shannon_z,0.015451015952051,Regresión Individual,1
51,cerc_shannon_z,0.0065116728582711,RandomForest Multisalida,2
51,cerc_shannon_z,0.0048837250739448,Random Forest con RegressorChain,3
51,cerc_shannon_z,-0.0263788797682866,RF Individual,4
51,cerc_shannon_z,-0.0281443030425672,XGBoost Multisalida,5
51,cerc_shannon_z,-0.1888443841046603,MLP Estandar,6
51,cerc_shannon_z,-0.1943943815934683,MLP Perdida Custom,7
51,cerc_shannon_z,-0.5394929450089265,XGBoost Individual,8
51,coll_shannon_z,-0.2009422784148395,RandomForest Multisalida,1
51,coll_shannon_z,-0.3309790919044411,XGBoost Multisalida,2
51,coll_shannon_z,-0.4847022640579495,RF Individual,3
51,coll_shannon_z,-0.4997815668028846,Regresión Individual,4
51,coll_shannon_z,-0.516838341025406,MLP Estandar,5
51,coll_shannon_z,-0.7069237846791518,XGBoost Individual,6
51,coll_shannon_z,-0.822410890260618,Random Forest con RegressorChain,7
51,coll_shannon_z,-1.0255080575294104,MLP Perdida Custom,8
51,coll_species_richness_z,-0.3117633018773109,RandomForest Multisalida,1
51,coll_species_richness_z,-0.5512135729946577,Random Forest con RegressorChain,2
51,coll_species_richness_z,-0.5980654452247847,RF Individual,3
51,coll_species_richness_z,-0.7278008563442511,XGBoost Multisalida,4
51,coll_species_richness_z,-0.7340579954886903,Regresión Individual,5
51,coll_species_richness_z,-0.8919052617537844,XGBoost Individual,6
51,coll_species_richness_z,-0.9580627583527384,MLP Estandar,7
51,coll_species_richness_z,-1.611047954004924,MLP Perdida Custom,8
51,earthworm_richness_z,0.587204409579779,XGBoost Multisalida,1
51,earthworm_richness_z,0.5654106905826592,Random Forest con RegressorChain,2
51,earthworm_richness_z,0.541597174244379,RF Individual,3
51,earthworm_richness_z,0.510555928192226,MLP Estandar,4
51,earthworm_richness_z,0.4895472609270274,XGBoost Individual,5
51,earthworm_richness_z,0.469315951006679,MLP Perdida Custom,6
51,earthworm_richness_z,0.4628971613297712,RandomForest Multisalida,7
51,earthworm_richness_z,0.2789313433634833,Regresión Individual,8
51,earthworm_shannon_z,0.5518940204451338,XGBoost Multisalida,1
51,earthworm_shannon_z,0.5087409329975822,RF Individual,2
51,earthworm_shannon_z,0.4582274950777113,Random Forest con RegressorChain,3
51,earthworm_shannon_z,0.4252588132861185,RandomForest Multisalida,4
51,earthworm_shannon_z,0.4056360744308631,MLP Estandar,5
51,earthworm_shannon_z,0.3898016099461643,XGBoost Individual,6
51,earthworm_shannon_z,0.3561903078906666,MLP Perdida Custom,7
51,earthworm_shannon_z,0.2395443154158835,Regresión Individual,8
51,euk_asv_richness_z,0.2517244038873899,Random Forest con RegressorChain,1
51,euk_asv_richness_z,0.2389019683832078,MLP Estandar,2
51,euk_asv_richness_z,0.2300427256448415,RF Individual,3
51,euk_asv_richness_z,0.2160455961663869,XGBoost Multisalida,4
51,euk_asv_richness_z,0.1979908802217155,RandomForest Multisalida,5
51,euk_asv_richness_z,0.1322405677890876,XGBoost Individual,6
51,euk_asv_richness_z,0.1204048782370482,MLP Perdida Custom,7
51,euk_asv_richness_z,0.0399642628615142,Regresión Individual,8
51,euk_shannon_z,0.1994591249585108,MLP Estandar,1
51,euk_shannon_z,0.1819351657555946,Random Forest con RegressorChain,2
51,euk_shannon_z,0.1801416039995752,RF Individual,3
51,euk_shannon_z,0.1500251253693258,MLP Perdida Custom,4
51,euk_shannon_z,0.1400455695306058,RandomForest Multisalida,5
51,euk_shannon_z,0.1113666132230842,XGBoost Multisalida,6
51,euk_shannon_z,0.0407474755720241,Regresión Individual,7
51,euk_shannon_z,0.0163413551712425,XGBoost Individual,8
51,fun_asv_richness_z,0.0114318811972569,MLP Estandar,1
51,fun_asv_richness_z,0.0086708771782151,Regresión Individual,2
51,fun_asv_richness_z,0.0040260882072098,RandomForest Multisalida,3
51,fun_asv_richness_z,-0.0138629683374496,RF Individual,4
51,fun_asv_richness_z,-0.0157536891298335,Random Forest con RegressorChain,5
51,fun_asv_richness_z,-0.0476018632184291,MLP Perdida Custom,6
51,fun_asv_richness_z,-0.0920915162532043,XGBoost Multisalida,7
51,fun_asv_richness_z,-0.1628199284327192,XGBoost Individual,8
51,fun_shannon_z,-0.0161081349245613,Regresión Individual,1
51,fun_shannon_z,-0.0219661422981221,RandomForest Multisalida,2
51,fun_shannon_z,-0.0287635945522883,XGBoost Multisalida,3
51,fun_shannon_z,-0.0311319042943287,Random Forest con RegressorChain,4
51,fun_shannon_z,-0.0482682272612013,RF Individual,5
51,fun_shannon_z,-0.0880022385673935,MLP Estandar,6
51,fun_shannon_z,-0.1752708460060745,MLP Perdida Custom,7
51,fun_shannon_z,-0.1836652250832431,XGBoost Individual,8
51,macro_order_richness_z,0.4415538920132191,Random Forest con RegressorChain,1
51,macro_order_richness_z,0.4384060984391038,XGBoost Multisalida,2
51,macro_order_richness_z,0.3640504029377029,MLP Estandar,3
51,macro_order_richness_z,0.348320090942428,MLP Perdida Custom,4
51,macro_order_richness_z,0.3170238559624257,RF Individual,5
51,macro_order_richness_z,0.2568218120897908,RandomForest Multisalida,6
51,macro_order_richness_z,0.1886287683924327,XGBoost Individual,7
51,macro_order_richness_z,0.1521030756371686,Regresión Individual,8
51,macro_shannon_z,0.3928351846919743,XGBoost Multisalida,1
51,macro_shannon_z,0.3276728756105698,XGBoost Individual,2
51,macro_shannon_z,0.3174350816262389,Random Forest con RegressorChain,3
51,macro_shannon_z,0.2954300405282034,MLP Perdida Custom,4
51,macro_shannon_z,0.2936431052241137,MLP Estandar,5
51,macro_shannon_z,0.2764686568609313,RF Individual,6
51,macro_shannon_z,0.200166326171619,RandomForest Multisalida,7
51,macro_shannon_z,0.1257139074895296,Regresión Individual,8
51,meso_shannon_z,-0.1186486723635107,RandomForest Multisalida,1
51,meso_shannon_z,-0.1382420766155037,Random Forest con RegressorChain,2
51,meso_shannon_z,-0.171102320123768,RF Individual,3
51,meso_shannon_z,-0.2498916095231236,Regresión Individual,4
51,meso_shannon_z,-0.2781467129805499,XGBoost Individual,5
51,meso_shannon_z,-0.2876243218280025,XGBoost Multisalida,6
51,meso_shannon_z,-0.4151814516669914,MLP Estandar,7
51,meso_shannon_z,-0.4802085680516217,MLP Perdida Custom,8
51,meso_species_richness_z,-0.0215688698112885,RandomForest Multisalida,1
51,meso_species_richness_z,-0.0562582250517762,RF Individual,2
51,meso_species_richness_z,-0.0793499114832931,XGBoost Multisalida,3
51,meso_species_richness_z,-0.0959168294079584,Regresión Individual,4
51,meso_species_richness_z,-0.1059347127444272,Random Forest con RegressorChain,5
51,meso_species_richness_z,-0.1809318149826448,XGBoost Individual,6
51,meso_species_richness_z,-0.2417136282635092,MLP Estandar,7
51,meso_species_richness_z,-0.2647780014029735,MLP Perdida Custom,8
51,nematode_shannon_z,0.1999067925523138,XGBoost Multisalida,1
51,nematode_shannon_z,0.1509357079364324,Random Forest con RegressorChain,2
51,nematode_shannon_z,0.1490519215152626,RandomForest Multisalida,3
51,nematode_shannon_z,0.1488088731801228,MLP Perdida Custom,4
51,nematode_shannon_z,0.143979723599128,MLP Estandar,5
51,nematode_shannon_z,0.1367928685847697,XGBoost Individual,6
51,nematode_shannon_z,0.1100284943485129,RF Individual,7
51,nematode_shannon_z,0.011160511952442,Regresión Individual,8
51,oomy_asv_richness_z,0.2041950376066921,RF Individual,1
51,oomy_asv_richness_z,0.1994617929908146,Random Forest con RegressorChain,2
51,oomy_asv_richness_z,0.192590350984722,RandomForest Multisalida,3
51,oomy_asv_richness_z,0.1759982668207405,XGBoost Multisalida,4
51,oomy_asv_richness_z,0.1034625001826371,Regresión Individual,5
51,oomy_asv_richness_z,0.0733622030756572,XGBoost Individual,6
51,oomy_asv_richness_z,0.0043079689189174,MLP Perdida Custom,7
51,oomy_asv_richness_z,-0.0664077313813078,MLP Estandar,8
51,oomy_shannon_z,0.1323957036794282,RandomForest Multisalida,1
51,oomy_shannon_z,0.1016656550111725,MLP Perdida Custom,2
51,oomy_shannon_z,0.0936459364478953,RF Individual,3
51,oomy_shannon_z,0.0891460870717413,Random Forest con RegressorChain,4
51,oomy_shannon_z,0.0869448795617706,XGBoost Individual,5
51,oomy_shannon_z,0.0857221154957514,Regresión Individual,6
51,oomy_shannon_z,0.0769679842436033,MLP Estandar,7
51,oomy_shannon_z,0.0554319611983371,XGBoost Multisalida,8
51,orib_shannon_z,0.2298424993584034,XGBoost Multisalida,1
51,orib_shannon_z,0.2169720558874504,Random Forest con RegressorChain,2
51,orib_shannon_z,0.2146616995404616,MLP Estandar,3
51,orib_shannon_z,0.1834724525267493,MLP Perdida Custom,4
51,orib_shannon_z,0.1723226721620231,RandomForest Multisalida,5
51,orib_shannon_z,0.1573986464611287,RF Individual,6
51,orib_shannon_z,0.1569763504755617,XGBoost Individual,7
51,orib_shannon_z,0.1137253501355812,Regresión Individual,8
51,orib_species_richness_z,0.2677681939526186,XGBoost Multisalida,1
51,orib_species_richness_z,0.2469207973641936,RandomForest Multisalida,2
51,orib_species_richness_z,0.2405642708959633,MLP Perdida Custom,3
51,orib_species_richness_z,0.2365576941692513,RF Individual,4
51,orib_species_richness_z,0.2313322562206571,MLP Estandar,5
51,orib_species_richness_z,0.2281560166612287,Random Forest con RegressorChain,6
51,orib_species_richness_z,0.092076863981214,Regresión Individual,7
51,orib_species_richness_z,-0.1267094419770009,XGBoost Individual,8
52,bac_asv_richness_z,0.0036159058686091,XGBoost Multisalida,1
52,bac_asv_richness_z,-0.0099513045154024,RandomForest Multisalida,2
52,bac_asv_richness_z,-0.0115688048319979,RF Individual,3
52,bac_asv_richness_z,-0.0504054553042339,XGBoost Individual,4
52,bac_asv_richness_z,-0.0626561596186168,MLP Perdida Custom,5
52,bac_asv_richness_z,-0.0760556702294383,Regresión Individual,6
52,bac_asv_richness_z,-0.0971331134432282,Random Forest con RegressorChain,7
52,bac_asv_richness_z,-0.1570081833977032,MLP Estandar,8
52,bac_shannon_z,0.0132901399285831,MLP Perdida Custom,1
52,bac_shannon_z,0.0125007018311571,RandomForest Multisalida,2
52,bac_shannon_z,0.0098532129840226,RF Individual,3
52,bac_shannon_z,-0.0245766064016257,Random Forest con RegressorChain,4
52,bac_shannon_z,-0.0414712642983066,XGBoost Multisalida,5
52,bac_shannon_z,-0.0812391862285295,Regresión Individual,6
52,bac_shannon_z,-0.1308103771937134,MLP Estandar,7
52,bac_shannon_z,-0.2091851813239265,XGBoost Individual,8
52,cerc_asv_richness_z,0.1276086376609532,Random Forest con RegressorChain,1
52,cerc_asv_richness_z,0.1220090627476162,RF Individual,2
52,cerc_asv_richness_z,0.1145832276890885,RandomForest Multisalida,3
52,cerc_asv_richness_z,0.1018608131860397,Regresión Individual,4
52,cerc_asv_richness_z,0.0655920800878795,XGBoost Multisalida,5
52,cerc_asv_richness_z,0.0056739584800462,MLP Perdida Custom,6
52,cerc_asv_richness_z,-0.0037691705848834,XGBoost Individual,7
52,cerc_asv_richness_z,-0.0070951457799628,MLP Estandar,8
52,cerc_shannon_z,0.015451015952051,Regresión Individual,1
52,cerc_shannon_z,-0.0050680589599652,RandomForest Multisalida,2
52,cerc_shannon_z,-0.0121536875300702,Random Forest con RegressorChain,3
52,cerc_shannon_z,-0.0291267072980536,XGBoost Multisalida,4
52,cerc_shannon_z,-0.0349176940014352,RF Individual,5
52,cerc_shannon_z,-0.109019976112396,MLP Perdida Custom,6
52,cerc_shannon_z,-0.2227797497316477,MLP Estandar,7
52,cerc_shannon_z,-0.5394929450089265,XGBoost Individual,8
52,coll_shannon_z,-0.1883454499797667,RandomForest Multisalida,1
52,coll_shannon_z,-0.3509463176669929,RF Individual,2
52,coll_shannon_z,-0.3853454147983994,XGBoost Multisalida,3
52,coll_shannon_z,-0.4997815668028846,Regresión Individual,4
52,coll_shannon_z,-0.6909891524729443,MLP Estandar,5
52,coll_shannon_z,-0.7069237846791518,XGBoost Individual,6
52,coll_shannon_z,-1.079077205728492,Random Forest con RegressorChain,7
52,coll_shannon_z,-1.232342810218018,MLP Perdida Custom,8
52,coll_species_richness_z,-0.2916587399317936,RandomForest Multisalida,1
52,coll_species_richness_z,-0.5552982722562014,RF Individual,2
52,coll_species_richness_z,-0.5937754206868808,Random Forest con RegressorChain,3
52,coll_species_richness_z,-0.6230614155626084,XGBoost Multisalida,4
52,coll_species_richness_z,-0.7340579954886903,Regresión Individual,5
52,coll_species_richness_z,-0.8919052617537844,XGBoost Individual,6
52,coll_species_richness_z,-1.232095862882447,MLP Estandar,7
52,coll_species_richness_z,-2.0845176510042074,MLP Perdida Custom,8
52,earthworm_richness_z,0.5849194236697168,XGBoost Multisalida,1
52,earthworm_richness_z,0.5633966917641902,Random Forest con RegressorChain,2
52,earthworm_richness_z,0.5475338009761199,RF Individual,3
52,earthworm_richness_z,0.5039064436929988,MLP Estandar,4
52,earthworm_richness_z,0.4895472609270274,XGBoost Individual,5
52,earthworm_richness_z,0.4838147403837148,MLP Perdida Custom,6
52,earthworm_richness_z,0.454233501837292,RandomForest Multisalida,7
52,earthworm_richness_z,0.2789313433634833,Regresión Individual,8
52,earthworm_shannon_z,0.5195933422943334,XGBoost Multisalida,1
52,earthworm_shannon_z,0.5122454441087729,Random Forest con RegressorChain,2
52,earthworm_shannon_z,0.5048912898797291,RF Individual,3
52,earthworm_shannon_z,0.4294753862417809,MLP Estandar,4
52,earthworm_shannon_z,0.4185184676984981,RandomForest Multisalida,5
52,earthworm_shannon_z,0.3990495617651245,MLP Perdida Custom,6
52,earthworm_shannon_z,0.3898016099461643,XGBoost Individual,7
52,earthworm_shannon_z,0.2395443154158835,Regresión Individual,8
52,euk_asv_richness_z,0.3183784103238019,Random Forest con RegressorChain,1
52,euk_asv_richness_z,0.2815466427522042,MLP Estandar,2
52,euk_asv_richness_z,0.2585833053854905,RF Individual,3
52,euk_asv_richness_z,0.2293232800027562,XGBoost Multisalida,4
52,euk_asv_richness_z,0.1975601715930939,RandomForest Multisalida,5
52,euk_asv_richness_z,0.1322405677890876,XGBoost Individual,6
52,euk_asv_richness_z,0.1136628165160584,MLP Perdida Custom,7
52,euk_asv_richness_z,0.0399642628615142,Regresión Individual,8
52,euk_shannon_z,0.2162132741271168,MLP Estandar,1
52,euk_shannon_z,0.1731836918955961,Random Forest con RegressorChain,2
52,euk_shannon_z,0.1592268716684421,RF Individual,3
52,euk_shannon_z,0.1463648251449019,RandomForest Multisalida,4
52,euk_shannon_z,0.0765873832778075,MLP Perdida Custom,5
52,euk_shannon_z,0.0610826368235575,XGBoost Multisalida,6
52,euk_shannon_z,0.0407474755720241,Regresión Individual,7
52,euk_shannon_z,0.0163413551712425,XGBoost Individual,8
52,fun_asv_richness_z,0.0086708771782151,Regresión Individual,1
52,fun_asv_richness_z,-0.0040401895142263,RandomForest Multisalida,2
52,fun_asv_richness_z,-0.0185113653983493,MLP Estandar,3
52,fun_asv_richness_z,-0.0205462019185445,RF Individual,4
52,fun_asv_richness_z,-0.037539970618547,Random Forest con RegressorChain,5
52,fun_asv_richness_z,-0.0441236083758511,MLP Perdida Custom,6
52,fun_asv_richness_z,-0.0883237223637642,XGBoost Multisalida,7
52,fun_asv_richness_z,-0.1628199284327192,XGBoost Individual,8
52,fun_shannon_z,-0.01288950985067,RF Individual,1
52,fun_shannon_z,-0.0133303819344376,RandomForest Multisalida,2
52,fun_shannon_z,-0.0161081349245613,Regresión Individual,3
52,fun_shannon_z,-0.0414545151378817,Random Forest con RegressorChain,4
52,fun_shannon_z,-0.0430984556250042,XGBoost Multisalida,5
52,fun_shannon_z,-0.0633684848602882,MLP Estandar,6
52,fun_shannon_z,-0.1029828958945653,MLP Perdida Custom,7
52,fun_shannon_z,-0.1836652250832431,XGBoost Individual,8
52,macro_order_richness_z,0.4325554076360903,Random Forest con RegressorChain,1
