random_state,earthworm_shannon_z_r2,earthworm_richness_z_r2,Modelo,r2_medio_prioritarios,posicion
950,0.4575860953184175,0.5205361856296369,Random Forest con RegressorChain,0.48906114047402716,3
950,0.3898016099461643,0.4895472609270274,XGBoost Individual,0.43967443543659585,4
950,0.4168782368990941,0.4532388560633564,RandomForest Multisalida,0.4350585464812252,5
950,0.3787357643887634,0.4333910730269964,MLP Estandar,0.4060634187078799,6
950,0.3135888936385457,0.4624423596908564,MLP Perdida Custom,0.388015626664701,7
950,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834,8
960,0.5565884629712854,0.5827486649396848,XGBoost Multisalida,0.569668563955485,1
960,0.4939227519081827,0.5361880407847059,RF Individual,0.5150553963464444,2
960,0.4700814706806061,0.5125886720843487,Random Forest con RegressorChain,0.49133507138247734,3
960,0.3898016099461643,0.4895472609270274,XGBoost Individual,0.43967443543659585,4
960,0.36302551107584,0.504899135654899,MLP Perdida Custom,0.4339623233653695,5
960,0.4097149552678369,0.4527396387643435,RandomForest Multisalida,0.4312272970160902,6
960,0.3674049252921209,0.4682924496389049,MLP Estandar,0.41784868746551285,7
960,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834,8
970,0.5360295014407253,0.5845466447560275,XGBoost Multisalida,0.5602880730983764,1
970,0.5005645966002775,0.5498886781526187,RF Individual,0.525226637376448,2
970,0.4644106400805466,0.5038231171997446,Random Forest con RegressorChain,0.48411687864014563,3
970,0.4414426033726597,0.504077398247306,MLP Perdida Custom,0.47276000080998287,4
970,0.3898016099461643,0.4895472609270274,XGBoost Individual,0.43967443543659585,5
970,0.4185438440075159,0.4504669718409728,RandomForest Multisalida,0.4345054079242443,6
970,0.3669413231230769,0.4716925080828497,MLP Estandar,0.4193169156029633,7
970,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834,8
980,0.523497303259735,0.5818985614372647,XGBoost Multisalida,0.5526979323484998,1
980,0.5098238596038687,0.5663279537324573,RF Individual,0.538075906668163,2
980,0.4836318326237631,0.5324986268890088,Random Forest con RegressorChain,0.5080652297563859,3
980,0.3898016099461643,0.4895472609270274,XGBoost Individual,0.43967443543659585,4
980,0.4182466814376319,0.4523349086901259,RandomForest Multisalida,0.4352907950638789,5
980,0.3768299000843852,0.4900265582779046,MLP Estandar,0.4334282291811449,6
980,0.2518581688982523,0.4052261676659296,MLP Perdida Custom,0.32854216828209093,7
980,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834,8
990,0.5342055255319393,0.5707512150752438,XGBoost Multisalida,0.5524783703035916,1
990,0.5186876813451995,0.5481591424462191,RF Individual,0.5334234118957093,2
990,0.4907192217335374,0.5276225578886928,Random Forest con RegressorChain,0.5091708898111151,3
990,0.3898016099461643,0.4895472609270274,XGBoost Individual,0.43967443543659585,4
990,0.4171361416661564,0.4525135147128289,RandomForest Multisalida,0.43482482818949264,5
990,0.3505172265997224,0.5136126464883219,MLP Perdida Custom,0.43206493654402217,6
990,0.3932835295488306,0.4523985703036134,MLP Estandar,0.422841049926222,7
990,0.2395443154158835,0.2789313433634833,Regresión Individual,0.2592378293896834,8
1000,0.4846995467909242,0.5361561520919569,Random Forest con RegressorChain,0.5104278494414405,1
1010,0.4536774432917706,0.5230164583005226,Random Forest con RegressorChain,0.4883469507961466,1
1020,0.4819889334912851,0.5227834372873388,Random Forest con RegressorChain,0.5023861853893119,1
1030,0.4849389196922733,0.5258893112030544,Random Forest con RegressorChain,0.5054141154476639,1
1040,0.4806430302919168,0.510843667766709,Random Forest con RegressorChain,0.4957433490293129,1
1050,0.5060515726952937,0.5556567293519329,Random Forest con RegressorChain,0.5308541510236133,1
1060,0.4836228319453052,0.5281532269878386,Random Forest con RegressorChain,0.505888029466572,1
1070,0.4820465388948094,0.5360414324937005,Random Forest con RegressorChain,0.509043985694255,1
1080,0.4862074790318437,0.5310143973709824,Random Forest con RegressorChain,0.508610938201413,1
1090,0.4491213498311497,0.5186226187632623,Random Forest con RegressorChain,0.483871984297206,1
1100,0.4678526936611321,0.5238626659196732,Random Forest con RegressorChain,0.49585767979040263,1
1110,0.4794204950245315,0.5124626631760916,Random Forest con RegressorChain,0.49594157910031156,1
1120,0.4647338854589088,0.5264926867851347,Random Forest con RegressorChain,0.49561328612202177,1
1130,0.4734801669980035,0.5328639698093725,Random Forest con RegressorChain,0.503172068403688,1
1140,0.4667533445999897,0.5018471970973643,Random Forest con RegressorChain,0.484300270848677,1
1150,0.4892506092329093,0.5333208901120101,Random Forest con RegressorChain,0.5112857496724597,1
1160,0.4998077436332929,0.5372966182554164,Random Forest con RegressorChain,0.5185521809443546,1
1170,0.4548736470489771,0.5105820421621984,Random Forest con RegressorChain,0.4827278446055877,1
1180,0.465109951503308,0.5310078907846151,Random Forest con RegressorChain,0.49805892114396155,1
1190,0.4657200035961664,0.5179762824677233,Random Forest con RegressorChain,0.49184814303194485,1
1200,0.4744021616033027,0.5329505820418141,Random Forest con RegressorChain,0.5036763718225584,1
1210,0.466525122038498,0.53499398320693,Random Forest con RegressorChain,0.500759552622714,1
1220,0.4744942544638527,0.5187270022217696,Random Forest con RegressorChain,0.4966106283428111,1
1230,0.4721174595172593,0.5121283377493857,Random Forest con RegressorChain,0.4921228986333225,1
1240,0.4528129132337432,0.5140306014547397,Random Forest con RegressorChain,0.4834217573442414,1
1250,0.4762080359755027,0.5228791325225937,Random Forest con RegressorChain,0.4995435842490482,1
1260,0.5115940004583184,0.5272117226206932,Random Forest con RegressorChain,0.5194028615395058,1
1270,0.457691713239956,0.516651337615837,Random Forest con RegressorChain,0.48717152542789655,1
1280,0.4330714810068838,0.5186290290379123,Random Forest con RegressorChain,0.4758502550223981,1
1290,0.4882021071000723,0.5269742654569896,Random Forest con RegressorChain,0.507588186278531,1
1300,0.4752770488931929,0.5416417400073703,Random Forest con RegressorChain,0.5084593944502815,1
1310,0.4877095439644245,0.5349919503918523,Random Forest con RegressorChain,0.5113507471781384,1
1320,0.4728451708187824,0.533033727713456,Random Forest con RegressorChain,0.5029394492661192,1
1330,0.472418544872464,0.5147996404028579,Random Forest con RegressorChain,0.49360909263766095,1
1340,0.4806794722694674,0.534915494551166,Random Forest con RegressorChain,0.5077974834103167,1
1350,0.4982624498262238,0.5300699543616452,Random Forest con RegressorChain,0.5141662020939345,1
1360,0.4914320868875409,0.5209830866136667,Random Forest con RegressorChain,0.5062075867506037,1
1370,0.4829116716680071,0.5093547683822104,Random Forest con RegressorChain,0.49613322002510873,1
1380,0.4605466326046041,0.5159364684937233,Random Forest con RegressorChain,0.48824155054916374,1
1390,0.4881268829976077,0.5264606779391141,Random Forest con RegressorChain,0.5072937804683609,1
1400,0.5025545365363966,0.537926510949208,Random Forest con RegressorChain,0.5202405237428023,1
1410,0.4778588007504347,0.526150100418943,Random Forest con RegressorChain,0.5020044505846888,1
1420,0.4732192689220146,0.5271256230765385,Random Forest con RegressorChain,0.5001724459992766,1
1430,0.4622292363960806,0.5170455026254942,Random Forest con RegressorChain,0.4896373695107874,1
1440,0.4727986076190233,0.5346310391027054,Random Forest con RegressorChain,0.5037148233608644,1
1450,0.4951694650187814,0.5402975734065605,Random Forest con RegressorChain,0.517733519212671,1
1460,0.4580497455773622,0.5217410411163805,Random Forest con RegressorChain,0.4898953933468714,1
1470,0.4692337559737783,0.5286870746247552,Random Forest con RegressorChain,0.4989604152992667,1
1480,0.4761962333781794,0.5215299743204322,Random Forest con RegressorChain,0.4988631038493058,1
1490,0.4859413168001527,0.5434806626464079,Random Forest con RegressorChain,0.5147109897232803,1
1500,0.4853092655065997,0.5415901971948094,Random Forest con RegressorChain,0.5134497313507045,1
1510,0.4771708487304653,0.5229504570008097,Random Forest con RegressorChain,0.5000606528656375,1
1520,0.4780413275403219,0.5169057477060041,Random Forest con RegressorChain,0.497473537623163,1
1530,0.4936331987745244,0.5322083645667075,Random Forest con RegressorChain,0.5129207816706159,1
1540,0.4841296296021723,0.509853709831954,Random Forest con RegressorChain,0.49699166971706316,1
1550,0.4600582684825931,0.5268642204844731,Random Forest con RegressorChain,0.4934612444835331,1
1560,0.4871268961400452,0.5368843038601508,Random Forest con RegressorChain,0.512005600000098,1
1570,0.4922212537326765,0.5309512448161939,Random Forest con RegressorChain,0.5115862492744352,1
1580,0.4714490491508499,0.5132701082847633,Random Forest con RegressorChain,0.49235957871780656,1
1590,0.4611807673427064,0.510462862470833,Random Forest con RegressorChain,0.4858218149067697,1
1600,0.4779776782171909,0.5327170939040842,Random Forest con RegressorChain,0.5053473860606376,1
1610,0.5018601851927125,0.5438850517288283,Random Forest con RegressorChain,0.5228726184607704,1
1620,0.4805908778478756,0.5414544912773152,Random Forest con RegressorChain,0.5110226845625954,1
1630,0.4902419933805062,0.5285026414643994,Random Forest con RegressorChain,0.5093723174224528,1
1640,0.4817935790707407,0.5285221008827271,Random Forest con RegressorChain,0.5051578399767339,1
1650,0.4964171975566647,0.5309370574427446,Random Forest con RegressorChain,0.5136771274997046,1
1660,0.4910510662075897,0.5150051704763001,Random Forest con RegressorChain,0.5030281183419449,1
1670,0.4824468870099462,0.5353086289664247,Random Forest con RegressorChain,0.5088777579881855,1
1680,0.5048384481938435,0.5324205169938863,Random Forest con RegressorChain,0.5186294825938649,1
1690,0.5064085522191091,0.499603334371275,Random Forest con RegressorChain,0.5030059432951921,1
1700,0.4893710706862649,0.5272766437411831,Random Forest con RegressorChain,0.508323857213724,1
1710,0.4854514273632482,0.512920687564189,Random Forest con RegressorChain,0.4991860574637186,1
1720,0.4842876101294286,0.5310151184788934,Random Forest con RegressorChain,0.507651364304161,1
1730,0.4751582587362276,0.5340441935161497,Random Forest con RegressorChain,0.5046012261261886,1
1740,0.4817884864740844,0.5168510610272905,Random Forest con RegressorChain,0.4993197737506875,1
1750,0.4860103593228831,0.533679600870238,Random Forest con RegressorChain,0.5098449800965605,1
1760,0.4958871064904934,0.523021432513376,Random Forest con RegressorChain,0.5094542695019346,1
1770,0.5016701676734749,0.5324921139511674,Random Forest con RegressorChain,0.5170811408123211,1
1780,0.497812330637398,0.5264908305350234,Random Forest con RegressorChain,0.5121515805862107,1
1790,0.4910560948820198,0.5380123837448556,Random Forest con RegressorChain,0.5145342393134377,1
1800,0.4714567934191193,0.5495456691309613,Random Forest con RegressorChain,0.5105012312750403,1
1810,0.4615943766423364,0.512947070433726,Random Forest con RegressorChain,0.4872707235380312,1
1820,0.478228808604708,0.5498062083778545,Random Forest con RegressorChain,0.5140175084912812,1
1830,0.4833603682664469,0.5078749580286726,Random Forest con RegressorChain,0.49561766314755973,1
1840,0.4523832001134737,0.5116287449623004,Random Forest con RegressorChain,0.482005972537887,1
1850,0.4810585533809353,0.5224241610021513,Random Forest con RegressorChain,0.5017413571915432,1
1860,0.5097539270080977,0.5521131583767371,Random Forest con RegressorChain,0.5309335426924174,1
1870,0.4828772357842664,0.5459238492497006,Random Forest con RegressorChain,0.5144005425169835,1
1880,0.46167225980333,0.5201270247530051,Random Forest con RegressorChain,0.4908996422781675,1
1890,0.4671937529478023,0.5486760931874407,Random Forest con RegressorChain,0.5079349230676216,1
1900,0.4886221900616989,0.5345422066469678,Random Forest con RegressorChain,0.5115821983543334,1
1910,0.4590847038518171,0.5242543645267723,Random Forest con RegressorChain,0.4916695341892947,1
1920,0.4910167530810244,0.5293347402235402,Random Forest con RegressorChain,0.5101757466522823,1
1930,0.4889800260234069,0.5367603316265102,Random Forest con RegressorChain,0.5128701788249586,1
1940,0.4897380001182129,0.5207037815619733,Random Forest con RegressorChain,0.505220890840093,1
1950,0.4813787345336417,0.5193523248168888,Random Forest con RegressorChain,0.5003655296752653,1
1960,0.5174828121185748,0.532922738504612,Random Forest con RegressorChain,0.5252027753115934,1
1970,0.4641012025005877,0.5197195458489635,Random Forest con RegressorChain,0.49191037417477557,1
1980,0.4678106248679904,0.5200266075206702,Random Forest con RegressorChain,0.4939186161943303,1
1990,0.4543158153225564,0.4966417502754017,Random Forest con RegressorChain,0.47547878279897904,1
2000,0.4882724095829006,0.5083753419352891,Random Forest con RegressorChain,0.49832387575909487,1
2010,0.4734623242911406,0.5260297864104913,Random Forest con RegressorChain,0.49974605535081595,1
2020,0.496422875094481,0.5513617305109473,Random Forest con RegressorChain,0.5238923028027141,1
2030,0.4952975854468664,0.541957358812564,Random Forest con RegressorChain,0.5186274721297153,1
2040,0.4732400930966904,0.5215301841252444,Random Forest con RegressorChain,0.49738513861096745,1
2050,0.4757899661969362,0.5234309352994327,Random Forest con RegressorChain,0.49961045074818444,1
2060,0.4888868271722774,0.5427204165552071,Random Forest con RegressorChain,0.5158036218637423,1
2070,0.490064840159428,0.5386708288117713,Random Forest con RegressorChain,0.5143678344855996,1
2080,0.4804615417477073,0.5193309816869958,Random Forest con RegressorChain,0.4998962617173515,1
2090,0.4545034058273082,0.5325293332663281,Random Forest con RegressorChain,0.49351636954681816,1
2100,0.4454107760112729,0.5381308346082889,Random Forest con RegressorChain,0.4917708053097809,1
2110,0.4737820642287575,0.525792518016339,Random Forest con RegressorChain,0.49978729112254827,1
2120,0.4719329483082154,0.516763924099995,Random Forest con RegressorChain,0.49434843620410523,1
2130,0.4582546508224518,0.5348208415670361,Random Forest con RegressorChain,0.496537746194744,1
2140,0.5068152182098691,0.5243749276254237,Random Forest con RegressorChain,0.5155950729176464,1
2150,0.465905214278464,0.5243664820201472,Random Forest con RegressorChain,0.4951358481493056,1
2160,0.4793789411848393,0.5470407207581593,Random Forest con RegressorChain,0.5132098309714993,1
2170,0.4888262147706289,0.5379554342143327,Random Forest con RegressorChain,0.5133908244924807,1
2180,0.4631771404906307,0.5108980765681091,Random Forest con RegressorChain,0.48703760852936995,1
2190,0.4661359802446453,0.5247638069625326,Random Forest con RegressorChain,0.49544989360358893,1
2200,0.4787240071849329,0.5239122219451072,Random Forest con RegressorChain,0.5013181145650201,1
2210,0.4758373093448288,0.5220726917880356,Random Forest con RegressorChain,0.4989550005664322,1
2220,0.4747555007555076,0.5291480305328614,Random Forest con RegressorChain,0.5019517656441845,1
2230,0.477416334884168,0.5134211443771776,Random Forest con RegressorChain,0.4954187396306728,1
2240,0.4538437138154507,0.5325362521201398,Random Forest con RegressorChain,0.49318998296779526,1
2250,0.5002988595708173,0.5442145756961934,Random Forest con RegressorChain,0.5222567176335053,1
2260,0.4517767166898139,0.522916948478098,Random Forest con RegressorChain,0.48734683258395595,1
2270,0.4652736216695744,0.5301298319453118,Random Forest con RegressorChain,0.4977017268074431,1
2280,0.4952765511783361,0.5499376843526336,Random Forest con RegressorChain,0.5226071177654849,1
2290,0.5020563681609703,0.5300652470150201,Random Forest con RegressorChain,0.5160608075879952,1
2300,0.472877484302996,0.5263415014688564,Random Forest con RegressorChain,0.49960949288592615,1
2310,0.4994925875086657,0.5462099152802691,Random Forest con RegressorChain,0.5228512513944674,1
2320,0.4678256955771267,0.5294046605650229,Random Forest con RegressorChain,0.4986151780710748,1
2330,0.4761898458284984,0.519702335279796,Random Forest con RegressorChain,0.4979460905541472,1
2340,0.5044771242422741,0.5313035089056544,Random Forest con RegressorChain,0.5178903165739642,1
2350,0.4647416350000598,0.5217771825193389,Random Forest con RegressorChain,0.49325940875969937,1
2360,0.4796473368237954,0.5200108534461361,Random Forest con RegressorChain,0.49982909513496576,1
2370,0.4900750695316898,0.5389344878018868,Random Forest con RegressorChain,0.5145047786667882,1
2380,0.4641622223080879,0.52926437384919,Random Forest con RegressorChain,0.49671329807863895,1
2390,0.5056375982637131,0.5544958502143525,Random Forest con RegressorChain,0.5300667242390329,1
2400,0.4857491129066279,0.5304182119630096,Random Forest con RegressorChain,0.5080836624348188,1
2410,0.4786016706451546,0.5353866919594212,Random Forest con RegressorChain,0.5069941813022879,1
2420,0.4961921639859485,0.5663576627815856,Random Forest con RegressorChain,0.5312749133837671,1
2430,0.4710859423776538,0.5425084033154652,Random Forest con RegressorChain,0.5067971728465595,1
2440,0.4707668978894923,0.5334826130689203,Random Forest con RegressorChain,0.5021247554792063,1
2450,0.4792571497433912,0.5156819654309264,Random Forest con RegressorChain,0.4974695575871588,1
2460,0.4895994024525363,0.5234509187718849,Random Forest con RegressorChain,0.5065251606122105,1
2470,0.4819999093335594,0.5442315690185717,Random Forest con RegressorChain,0.5131157391760656,1
2480,0.4750158798690032,0.5461327253036456,Random Forest con RegressorChain,0.5105743025863244,1
2490,0.4972745435191351,0.5323991235557688,Random Forest con RegressorChain,0.5148368335374519,1
2500,0.4681122629779971,0.5154781084722193,Random Forest con RegressorChain,0.49179518572510816,1
2510,0.4891525796731406,0.5282464162982068,Random Forest con RegressorChain,0.5086994979856737,1
2520,0.4964766587243199,0.5420412876651028,Random Forest con RegressorChain,0.5192589731947114,1
2530,0.485406129095891,0.518068837028332,Random Forest con RegressorChain,0.5017374830621115,1
2540,0.4618370767823998,0.5262955300701176,Random Forest con RegressorChain,0.49406630342625873,1
2550,0.4774794440283932,0.528521919943663,Random Forest con RegressorChain,0.5030006819860281,1
2560,0.4907070040927611,0.531593896146572,Random Forest con RegressorChain,0.5111504501196665,1
2570,0.4722036249937907,0.5032459189537455,Random Forest con RegressorChain,0.48772477197376807,1
2580,0.4669825849736446,0.5373449478496677,Random Forest con RegressorChain,0.5021637664116562,1
2590,0.4796296759742408,0.5363196866443569,Random Forest con RegressorChain,0.5079746813092989,1
2600,0.4870306473884075,0.5376543826594264,Random Forest con RegressorChain,0.5123425150239169,1
2610,0.4535857103583087,0.5328684787568346,Random Forest con RegressorChain,0.49322709455757163,1
2620,0.476375850267639,0.5140795296276386,Random Forest con RegressorChain,0.49522768994763877,1
2630,0.4937495687951945,0.5491689720364924,Random Forest con RegressorChain,0.5214592704158434,1
2640,0.4961902292268879,0.5227737111999844,Random Forest con RegressorChain,0.5094819702134361,1
2650,0.465684567315712,0.5125794023943525,Random Forest con RegressorChain,0.4891319848550323,1
2660,0.49260103853095,0.5414167668066681,Random Forest con RegressorChain,0.5170089026688091,1
2670,0.4755948911272144,0.5319453245601644,Random Forest con RegressorChain,0.5037701078436894,1
2680,0.4873563284562325,0.5339843285975188,Random Forest con RegressorChain,0.5106703285268757,1
2690,0.491291764277819,0.5135006506025802,Random Forest con RegressorChain,0.5023962074401996,1
2700,0.5093989056553153,0.5311083810880258,Random Forest con RegressorChain,0.5202536433716706,1
2710,0.483135092623605,0.526694132820344,Random Forest con RegressorChain,0.5049146127219746,1
2720,0.471428896106571,0.5289270040994904,Random Forest con RegressorChain,0.5001779501030308,1
2730,0.4745233633300023,0.5218190813620092,Random Forest con RegressorChain,0.49817122234600575,1
2740,0.4841533162128068,0.5375468593443709,Random Forest con RegressorChain,0.5108500877785889,1
2750,0.4558443652481584,0.4995900703531656,Random Forest con RegressorChain,0.477717217800662,1
2760,0.485169954480231,0.531512107523377,Random Forest con RegressorChain,0.508341031001804,1
2770,0.4751511467592809,0.5115930791710855,Random Forest con RegressorChain,0.49337211296518324,1
2780,0.496121012619537,0.534730734033954,Random Forest con RegressorChain,0.5154258733267455,1
2790,0.4695015284939651,0.5465740149757772,Random Forest con RegressorChain,0.5080377717348712,1
2800,0.4860639826693378,0.5349528050742252,Random Forest con RegressorChain,0.5105083938717815,1
2810,0.4878212024181565,0.5115181406145781,Random Forest con RegressorChain,0.4996696715163673,1
2820,0.4900624794302818,0.5254795849499502,Random Forest con RegressorChain,0.507771032190116,1
2830,0.466826758738418,0.5145747017106943,Random Forest con RegressorChain,0.4907007302245562,1
2840,0.484077809391797,0.5408387574645297,Random Forest con RegressorChain,0.5124582834281634,1
2850,0.4763145365718488,0.5101758563895655,Random Forest con RegressorChain,0.4932451964807072,1
2860,0.4857648630893864,0.5283855689288457,Random Forest con RegressorChain,0.5070752160091161,1
2870,0.4837069827184993,0.510497548083723,Random Forest con RegressorChain,0.4971022654011112,1
2880,0.4688713041056929,0.5170606651273292,Random Forest con RegressorChain,0.49296598461651103,1
2890,0.4688532767701767,0.5296498552069109,Random Forest con RegressorChain,0.4992515659885438,1
2900,0.4878547481500848,0.5187967735153268,Random Forest con RegressorChain,0.5033257608327057,1
2910,0.4929009864591118,0.5229929476712186,Random Forest con RegressorChain,0.5079469670651652,1
2920,0.4767246378488325,0.5204733063714173,Random Forest con RegressorChain,0.49859897211012494,1
2930,0.4888953588817247,0.5452940433129394,Random Forest con RegressorChain,0.517094701097332,1
2940,0.4925163608861956,0.5499867752833423,Random Forest con RegressorChain,0.5212515680847689,1
2950,0.4595730867762697,0.5154516637541025,Random Forest con RegressorChain,0.4875123752651861,1
2960,0.4845808185693039,0.5174558802235414,Random Forest con RegressorChain,0.5010183493964226,1
2970,0.4511146313049234,0.5163929360653443,Random Forest con RegressorChain,0.4837537836851339,1
2980,0.4932164277963348,0.5513078709755341,Random Forest con RegressorChain,0.5222621493859345,1
2990,0.5014970239318645,0.5395292674576269,Random Forest con RegressorChain,0.5205131456947456,1
3000,0.5127838366740858,0.5324039767024357,Random Forest con RegressorChain,0.5225939066882608,1
3010,0.4828946157639454,0.5331883216111366,Random Forest con RegressorChain,0.508041468687541,1
3020,0.4530966025890572,0.4944291356352586,Random Forest con RegressorChain,0.4737628691121579,1
3030,0.4738883082853348,0.5226847623614681,Random Forest con RegressorChain,0.49828653532340145,1
3040,0.4951264133244065,0.5321300474134179,Random Forest con RegressorChain,0.5136282303689121,1
3050,0.4942374736408829,0.5266472348336972,Random Forest con RegressorChain,0.51044235423729,1
3060,0.4817077315497039,0.5379179860320621,Random Forest con RegressorChain,0.509812858790883,1
3070,0.4778145108632452,0.5418558332110647,Random Forest con RegressorChain,0.509835172037155,1
3080,0.4677824820666589,0.527185586264836,Random Forest con RegressorChain,0.4974840341657475,1
3090,0.5007647708513068,0.5423142119022761,Random Forest con RegressorChain,0.5215394913767915,1
3100,0.4845878837421299,0.5539791169976875,Random Forest con RegressorChain,0.5192835003699088,1
3110,0.4703925297632305,0.5235683247331744,Random Forest con RegressorChain,0.49698042724820246,1
3120,0.4520262391469394,0.5189371530296057,Random Forest con RegressorChain,0.4854816960882726,1
3130,0.4610925935396801,0.5263744236009851,Random Forest con RegressorChain,0.4937335085703326,1
3140,0.4732420183744478,0.514041067350337,Random Forest con RegressorChain,0.4936415428623924,1
3150,0.4582219162195574,0.5224944010933996,Random Forest con RegressorChain,0.49035815865647847,1
3160,0.4986979495661494,0.5425282618295846,Random Forest con RegressorChain,0.520613105697867,1
3170,0.4754803050640224,0.5145401495066597,Random Forest con RegressorChain,0.49501022728534105,1
3180,0.4820208637413133,0.5322113034737747,Random Forest con RegressorChain,0.507116083607544,1
3190,0.4538310978661057,0.5075387583417537,Random Forest con RegressorChain,0.4806849281039297,1
3200,0.4745511445596208,0.5275277792689266,Random Forest con RegressorChain,0.5010394619142737,1
3210,0.4546273257240759,0.5204812607292164,Random Forest con RegressorChain,0.4875542932266461,1
3220,0.4940923892250091,0.5255448815819228,Random Forest con RegressorChain,0.509818635403466,1
3230,0.4863791314668663,0.5296871641863564,Random Forest con RegressorChain,0.5080331478266114,1
3240,0.4995249792534935,0.5457984332674578,Random Forest con RegressorChain,0.5226617062604757,1
3250,0.494817949968606,0.516849844794105,Random Forest con RegressorChain,0.5058338973813555,1
3260,0.4760660112071456,0.5298142873679874,Random Forest con RegressorChain,0.5029401492875665,1
3270,0.5024363636857012,0.5369254261678734,Random Forest con RegressorChain,0.5196808949267873,1
3280,0.5015932189579277,0.5332843086566537,Random Forest con RegressorChain,0.5174387638072907,1
3290,0.4731123058942964,0.5025782595374861,Random Forest con RegressorChain,0.4878452827158913,1
3300,0.5042880811061263,0.5145836880271943,Random Forest con RegressorChain,0.5094358845666603,1
3310,0.4997316448366311,0.5460917158200134,Random Forest con RegressorChain,0.5229116803283222,1
3320,0.5086133007250826,0.5430024939372885,Random Forest con RegressorChain,0.5258078973311855,1
3330,0.4808358449676291,0.5484231783627175,Random Forest con RegressorChain,0.5146295116651733,1
3340,0.4857108397619328,0.5433818684449507,Random Forest con RegressorChain,0.5145463541034417,1
3350,0.4740124411680891,0.5186345934883336,Random Forest con RegressorChain,0.49632351732821134,1
3360,0.4512966286638734,0.5164227382577965,Random Forest con RegressorChain,0.48385968346083497,1
3370,0.4696536350711769,0.5220071407851715,Random Forest con RegressorChain,0.49583038792817424,1
3380,0.4850921266956647,0.5355469786938238,Random Forest con RegressorChain,0.5103195526947443,1
3390,0.4967232504971971,0.5472447615308659,Random Forest con RegressorChain,0.5219840060140315,1
3400,0.4698183254233363,0.5290274933552543,Random Forest con RegressorChain,0.49942290938929534,1
3410,0.4750119559361254,0.5289826641710187,Random Forest con RegressorChain,0.5019973100535721,1
3420,0.4815499994865612,0.5298000390002422,Random Forest con RegressorChain,0.5056750192434016,1
3430,0.4910818815221557,0.5264531527072085,Random Forest con RegressorChain,0.5087675171146822,1
3440,0.4804130795011879,0.5399799102090745,Random Forest con RegressorChain,0.5101964948551312,1
3450,0.4783929364314474,0.5333716178729848,Random Forest con RegressorChain,0.5058822771522161,1
3460,0.4570893368525268,0.516299844380534,Random Forest con RegressorChain,0.4866945906165304,1
3470,0.4786288983873268,0.5234037402510662,Random Forest con RegressorChain,0.5010163193191965,1
3480,0.4933619538488015,0.5460958372106772,Random Forest con RegressorChain,0.5197288955297393,1
3490,0.4648419836737257,0.5244140921755884,Random Forest con RegressorChain,0.49462803792465704,1
3500,0.4475489738462275,0.5328858899613993,Random Forest con RegressorChain,0.4902174319038134,1
3510,0.447391316402299,0.5391322756500089,Random Forest con RegressorChain,0.49326179602615394,1
3520,0.4700802765279914,0.5340645898527782,Random Forest con RegressorChain,0.5020724331903847,1
3530,0.4900783837412871,0.560701633304194,Random Forest con RegressorChain,0.5253900085227405,1
3540,0.4824560509344706,0.5296105687322628,Random Forest con RegressorChain,0.5060333098333667,1
3550,0.4813360877681207,0.501917931733193,Random Forest con RegressorChain,0.4916270097506569,1
3560,0.4862986882294406,0.5162770007970097,Random Forest con RegressorChain,0.5012878445132252,1
3570,0.4422408431190026,0.5134182695656057,Random Forest con RegressorChain,0.4778295563423041,1
3580,0.4769425185208937,0.5189901245457387,Random Forest con RegressorChain,0.4979663215333162,1
3590,0.4758364529731854,0.54810459419312,Random Forest con RegressorChain,0.5119705235831526,1
3600,0.4801403295125984,0.520989644672168,Random Forest con RegressorChain,0.5005649870923832,1
3610,0.4704022727481726,0.5433024606106605,Random Forest con RegressorChain,0.5068523666794165,1
3620,0.484543484392248,0.5202013282550948,Random Forest con RegressorChain,0.5023724063236714,1
3630,0.4843852974138338,0.5156272202753791,Random Forest con RegressorChain,0.5000062588446065,1
3640,0.4307107510867636,0.5146715473202469,Random Forest con RegressorChain,0.47269114920350525,1
3650,0.4568275415681447,0.5101199454445724,Random Forest con RegressorChain,0.4834737435063585,1
3660,0.4957174154141914,0.5222740403849879,Random Forest con RegressorChain,0.5089957278995897,1
3670,0.4990546571228225,0.5113092447850869,Random Forest con RegressorChain,0.5051819509539547,1
3680,0.438990362537719,0.5120919190165829,Random Forest con RegressorChain,0.47554114077715093,1
3690,0.4667833393690525,0.5037644808425055,Random Forest con RegressorChain,0.48527391010577897,1
3700,0.4895952695787268,0.5475021328112815,Random Forest con RegressorChain,0.5185487011950041,1
3710,0.4635618049173368,0.5216142171609555,Random Forest con RegressorChain,0.4925880110391461,1
3720,0.4973555464776312,0.5134180158018469,Random Forest con RegressorChain,0.505386781139739,1
3730,0.4656486881008675,0.5379002817389066,Random Forest con RegressorChain,0.5017744849198871,1
3740,0.4968125951411404,0.527032396213698,Random Forest con RegressorChain,0.5119224956774192,1
3750,0.4793368490838887,0.5380000173631807,Random Forest con RegressorChain,0.5086684332235347,1
3760,0.4850250218603901,0.5382641116767989,Random Forest con RegressorChain,0.5116445667685945,1
